sentence,aspect,category,domain,type
أطفالنا المراهقون يحبونه أيضًا.,NULL,restaurant general,restaurant,implicit
أنا أحب معكرونة الدجاج لا أستطيع أن أتذكر الاسم ولكنها لذيذة جدًا,معكرونة الدجاج,food quality,restaurant,explicit
لا يعد الوصول إلى هذا المكان المخفي إلى حد ما بقعة مجرد مغامرة فحسب، بل بمجرد دخولك أبواب خشبية غير مميزة، فإن الهدوء والخصوصية الديكور سيجعلك تشعر وكأنك لم تعد في المدينة.,بقعة | أبواب خشبية غير مميزة | الديكور,location general | ambience general | ambience general,restaurant,explicit | explicit | explicit
رائع إضافات بالتأكيد مكان يجب عليك التحقق منه لتناول وجبة خفيفة في وقت متأخر من الليل أو تعزيز منتصف النهار!,إضافات | مكان,food quality | restaurant miscellaneous,restaurant,explicit | explicit
خيبة أمل حقيقية .,NULL,food quality,restaurant,implicit
هذا المكان صغير بشكل لا يصدق.,المكان,ambience general,restaurant,explicit
كان الطعام و الخدمة جيدين، ومع ذلك كان مدير المطعم غير مرحب به ومتغطرسًا بشكل لا يصدق.,الطعام | الخدمة | مدير المطعم | مدير المطعم,food quality | service general | service general | service general,restaurant,explicit | explicit | explicit | explicit
كان بطة مطبوخة في الماء المملح مذهلاً دائمًا وكان فطيرة كبد الإوز مع التين خارج هذا العالم.,فطيرة كبد الإوز مع التين | بطة مطبوخة في الماء المملح,food quality | food quality,restaurant,explicit | explicit
والأهم من ذلك كله الطعام ممتاز.,الطعام,food quality,restaurant,explicit
لقد طلبت مقبلات سمك السلمون المدخن والبيض وكان طعمها غير جيد.,مقبلات سمك السلمون المدخن والبيض,food quality,restaurant,explicit
يرقة في الطعام!,الطعام,food quality,restaurant,explicit
السلطات كانت رائعة.,السلطات,food quality,restaurant,explicit
لقد تناولنا شطيرة جراد البحر وكانت رائعة.,شطيرة جراد البحر,food quality,restaurant,explicit
اعتقدت أن هذا المكان كان مبالغًا فيه تمامًا.,المكان,restaurant general,restaurant,explicit
لقد عشت في نيويورك لمدة 5 سنوات وهذا المكان لديه كل شيء.,المكان,restaurant general,restaurant,explicit
لا أحد في هذا المطعم يعطي إجابات حاسمة عن أي شيء وفي النهاية لا يتحمل أي شخص مسؤولية أي شيء.,NULL,service general,restaurant,implicit
اطلب أوشا، أجمل بارمان في مانهاتن.,أوشا,service general,restaurant,explicit
لقد نسوا الساندويتش، ولم يضيفوا شوكًا بلاستيكية، ولم يضيفوا خبز البيتا مع طبق الحمص.,NULL,service general,restaurant,implicit
كانت الخدمة الشيء الوحيد الجيد في هذا المطعم.,الخدمة,service general,restaurant,explicit
انتظرنا في البار وكان لدينا مارتيني الذي كان رائعًا.,مارتيني,drinks quality,restaurant,explicit
ثيوس أمر لا بد منه لأي شخص يحب شابو شابو.,شابو شابو,food quality,restaurant,explicit
لقد كان سعره مبالغ فيه تمامًا - السمك والبطاطا كان حوالي 15 دولارًا ...,NULL | السمك والبطاطا,food prices | food prices,restaurant,implicit | explicit
يوجد لديهم مجموعة كبيرة ومتنوعة من أنواع الجبن الكريمي وجميع السلطات رائعة.,السلطات | أنواع الجبن الكريمي | أنواع الجبن الكريمي,food quality | food style_options | food style_options,restaurant,explicit | explicit | explicit
مسرور جدا,NULL,restaurant general,restaurant,implicit
لا أتوقع هذا مقابل 55 دولارًا عشاء.,عشاء | عشاء,food quality | food prices,restaurant,explicit | explicit
حصلت على الشعر في الطعام مرتين من ذلك الحين!,الطعام,food quality,restaurant,explicit
بودنغ المعكرونة هو بالضبط نوع الخدمة و الطعام الذي أستمتع به.,الخدمة | الطعام,service general | food quality,restaurant,explicit | explicit
عذارى فولاري أو رواد منتظمون أسبوعيًا، يحصل الجميع على نفس المعاملة ولا يمكنك طلب أكثر من ذلك عندما تكون الخدمة بهذه الودية.,الخدمة,service general,restaurant,explicit
لقد طلبت من عامل عربة أرزًا ملفوفًا بأوراق اللوتس وأجابني بالأرز وذهبت.,عامل عربة,service general,restaurant,explicit
هذا (المكان) دائمًا مزدحم جدًا وشعبي.,المكان | المكان,restaurant miscellaneous | restaurant miscellaneous,restaurant,explicit | explicit
التصميم و الجو جيدان بنفس القدر.,التصميم | الجو,ambience general | ambience general,restaurant,explicit | explicit
مثير للاهتمام الاختيار، جيد النبيذ، الخدمة جيد، ممتع الديكور.,النبيذ | الخدمة | الديكور | الاختيار,drinks quality | service general | ambience general | food style_options,restaurant,explicit | explicit | explicit | explicit
أولاً استغرق الأمر منا وقتًا طويلاً للعثور على المكان.,المكان,restaurant miscellaneous,restaurant,explicit
كان (المدير  وقحًا وتعامل مع الموقف بشكل سيء للغاية.,المدير,service general,restaurant,explicit
لكن أفضل سوفلاكي لحم الخنزير الذي تناولته على الإطلاق هو الشيء الرئيسي.,سوفلاكي لحم الخنزير,food quality,restaurant,explicit
أتمنى أن يعجبني هذا المكان أكثر، وأتمنى أن يقوم شخص ما بإعادة تدريب الموظفين.,الموظفين,service general,restaurant,explicit
بالإضافة إلى ذلك، فإنهم لا يقبلون بطاقات الائتمان، لذا تعال نقدًا!,NULL,restaurant miscellaneous,restaurant,implicit
في كل مرة لدي مناسبة خاصة مع صديقي، أجد صعوبة في الذهاب إلى أي مكان آخر.,NULL,restaurant miscellaneous,restaurant,implicit
فقير بشكل مذهل,NULL,restaurant general,restaurant,implicit
رائع الطعام، أسعار رائعة، رائع الخدمة.,الطعام | NULL | الخدمة,food quality | restaurant prices | service general,restaurant,explicit | implicit | explicit
أراد ابني وصديقته برجر بالجبن وكان ضخمًا!,برجر بالجبن,food style_options,restaurant,explicit
جيد للمواعيد أو مع الأصدقاء.,NULL,restaurant miscellaneous,restaurant,implicit
أستطيع أن أتناول الطعام هنا كل يوم في الأسبوع حقًا أحب هذا المكان المكان ... ),المكان,restaurant general,restaurant,explicit
رفض هذا الرجل أن يجلسها فغادرت، وتبعها بعد فترة وجيزة أربعة منا، ولكن ليس قبل أن أخبره أنه في أربعين عامًا من سفري حول العالم، بما في ذلك باريس، لم أر قط مثل هذا العرض السيئ للسلوك من قبل قائد الفرقة الموسيقية في مطعم.,قائد الفرقة الموسيقية,service general,restaurant,explicit
شكرا للجميع في حافة الماء.,حافة الماء,restaurant general,restaurant,explicit
بشكل عام، لائق الطعام وبسعر جيد، مع ودودين الناس.,الطعام | الطعام | الناس,food quality | food prices | service general,restaurant,explicit | explicit | explicit
لقد عرضتها على (المدير ، واعتذر مبتسمًا وأحضر لنا حلويتين مجانيتين (لكنه لم يسألنا عما نريده، لذا أحضر آخر حلويتين كنا سنطلبهما).,المدير,service general,restaurant,explicit
الخدمة متوسطة.,الخدمة,service general,restaurant,explicit
أنا أحبهم التايلاندي,التايلاندي,food quality,restaurant,explicit
نقلت النادلة طاولتنا عمليًا إلى الحمام وعندما طلبنا إلغاء طلبات العشاء لأننا لا نريد تناول الطعام جالسين على المرحاض، قيل لنا لا ...,النادلة,service general,restaurant,explicit
ربما لن أذهب مرة أخرى ...,NULL,restaurant general,restaurant,implicit
كانت الحلوى الصغيرة  8.00 دولارًا ... باهظة الثمن تمامًا لما هي عليه.,الحلوى الصغيرة | الحلوى الصغيرة | الحلوى الصغيرة,food quality | food style_options | food prices,restaurant,explicit | explicit | explicit
لا تتناول الطعام في مطعم تاماريند من أجل الأطباق النباتية، فهي ببساطة لا ترقى إلى مستوى الاختيارات غير النباتية.,الأطباق النباتية,food quality,restaurant,explicit
ويأتي كل ذلك بسعر معقول جدًا ( عصيدة، نودلز، و أطباق أرز لا يزيد سعرها عن 3-6 دولارات لكل منها).,NULL | عصيدة | نودلز | أطباق أرز,food prices | food prices | food prices | food prices,restaurant,implicit | explicit | explicit | explicit
طعم أطباق المقبلات الباردة يشبه الطريقة التي أتذكرها عندما كنت أكبر في تايوان.,أطباق المقبلات الباردة,food quality,restaurant,explicit
المقبلات لذيذة أيضاً!,المقبلات,food quality,restaurant,explicit
قائمة النبيذ واسعة النطاق ويمكن أن تزيد بسهولة عن وجبة ذات الأسعار المعقولة بخلاف ذلك.,قائمة النبيذ | وجبة,drinks style_options | food prices,restaurant,explicit | explicit
من فضلك خذ نصيحتي، اذهب وجرب هذا المكان.,المكان,restaurant general,restaurant,explicit
الديكور يحتاج إلى ترقية ولكن الطعام مذهل!,الديكور | الطعام,ambience general | food quality,restaurant,explicit | explicit
أسوأ مطعم  في مانهاتن,مطعم,restaurant general,restaurant,explicit
المكان مفتوح حتى وقت متأخر، ولا يوجد قواعد لباس.,المكان,restaurant miscellaneous,restaurant,explicit
لم أتناول هريس فول الصويا من قبل ولكنني وجدته مبتكرًا ولذيذًا (كان من الممكن أن يستخدم المزيد من الملح).,هريس فول الصويا | هريس فول الصويا,food quality | food style_options,restaurant,explicit | explicit
مفتوح حتى وقت متأخر (أو حتى وقت متأخر للغاية عندما أصل إلى هناك وأنا شخص ليلي),NULL,restaurant miscellaneous,restaurant,implicit
الشيء الوحيد الذي استمتعت به بشكل معتدل كان دجاج مشوي خاص مع هريس فول الصويا.,دجاج مشوي خاص مع هريس فول الصويا,food quality,restaurant,explicit
لا أقدر الأماكن أو الأشخاص الذين يحاولون رفع الفاتورة دون علم العميل، لذا كان هذا بمثابة عامل إحباط كبير (أكثر من السعر).,NULL | NULL,service general | restaurant prices,restaurant,implicit | implicit
أحب قائمة المشروبات .,قائمة المشروبات,drinks style_options,restaurant,explicit
بخارى ضمن أفضل 5 أماكن هندية في نيويورك,بخارى,restaurant general,restaurant,explicit
موقعه جيد وحقيقة أن كلية هوتنر قريبة وأسعارها معقولة جدًا، تجعل الطلاب يعودون إلى سوان مرارًا وتكرارًا.,موقعه | سوان,location general | restaurant prices,restaurant,explicit | explicit
لقد كانت هذه تجربة غير مريحة إلى حد مذهل، من البداية إلى النهاية.,NULL,restaurant general,restaurant,implicit
فظيع، فظيع الإدارة - يستحق الإغلاق.,الإدارة | الإدارة | NULL,service general | service general | restaurant general,restaurant,explicit | explicit | implicit
ألقيت نظرة واحدة على الدجاجة وشعرت بالفزع.,الدجاجة,food style_options,restaurant,explicit
عشاء وسط المدينة 2002 - السعر الثابت: المقبلات كانت جيدة، النادل أعطاني اقتراحًا سيئًا ... جرب أشياء البطاطس كانيش الأفضل.,المقبلات | النادل | أشياء البطاطس كانيش | أشياء البطاطس كانيش,food quality | service general | food quality | food quality,restaurant,explicit | explicit | explicit | explicit
كان البيجل ضخمًا.,البيجل,food style_options,restaurant,explicit
لقد تم بيعها أنا وزوجي على هذا من الزيارة الأولى.,NULL,restaurant general,restaurant,implicit
ممتاز الطعام، على الرغم من أن التصميم الداخلي يحتاج إلى بعض المساعدة.,الطعام | التصميم الداخلي,food quality | ambience general,restaurant,explicit | explicit
أتطلع لتناول الطعام هنا مرة أخرى,NULL,restaurant general,restaurant,implicit
ذهبت إلى أريو في يوم الأحد بعد الظهر مع أربع من صديقاتي، وقضيت ثلاث ساعات ممتعة هناك.,أريو,restaurant general,restaurant,explicit
الخدمة كانت سريعة جدًا ولكنها متسرعة بعض الشيء.,الخدمة | الخدمة,service general | service general,restaurant,explicit | explicit
زجاجات النبيذ رخيصة وجيدة.,زجاجات النبيذ | زجاجات النبيذ,drinks prices | drinks quality,restaurant,explicit | explicit
تحتوي القائمة  على العديد من أصناف الأسماك والمحار.,NULL,food style_options,restaurant,implicit
إنهم وقحون في بعض الأحيان، وغير ودودين للغاية.,NULL,service general,restaurant,implicit
كان الطعام مذهلاً تمامًا !!,الطعام,food quality,restaurant,explicit
سيكون فظيعا مجاملة!,NULL,restaurant general,restaurant,implicit
تبدو القائمة رائعة، وكان النادل لطيفًا للغاية، ولكن عندما جاء الطعام، كان متوسطًا.,القائمة | النادل | الطعام,food style_options | service general | food quality,restaurant,explicit | explicit | explicit
لقد تم الترحيب بنا على الفور من قبل النادل الذي كان لطيفًا للغاية وودودًا.,النادل | النادل,service general | service general,restaurant,explicit | explicit
استغرقت المقبلات ما يقرب من ساعة.,NULL,service general,restaurant,implicit
اكتشاف رائع في قرية ويست!,NULL,restaurant general,restaurant,implicit
لن أعود إلا إذا كان شخص آخر يدفع الفاتورة.,NULL,restaurant prices,restaurant,implicit
اختيار قائمة النبيذ جيد و النبيذ بالكأس كان مملوءًا بسخاء حتى الأعلى.,اختيار قائمة النبيذ | النبيذ بالكأس,drinks style_options | drinks style_options,restaurant,explicit | explicit
الأشخاص الذين يعملون هناك ودودون للغاية لدرجة أنك تنسى أنك في نيويورك في بعض الأحيان.,الأشخاص,service general,restaurant,explicit
لائق النبيذ بأسعار معقولة.,النبيذ | النبيذ,drinks quality | drinks prices,restaurant,explicit | explicit
أنا أحبه .,NULL,restaurant general,restaurant,implicit
حصلت على 10 دولارات أمريكية، مجموعة ديم سوم مكونة من 10 قطع، وكانت كل قضمة منها رائعة.,10 دولارات أمريكية، مجموعة ديم سوم مكونة من 10 قطع,food quality,restaurant,explicit
لا تحاول الذهاب إلى هناك إلا إذا كنت ذاهبًا إلى هناك للتسكع مثل بقية الشباب الذين يبدو أنهم لا يملكون حس التذوق.,NULL,restaurant miscellaneous,restaurant,implicit
رائع الطعام!,الطعام,food quality,restaurant,explicit
باد بينانج لذيذ وكل شيء آخر رائع.,باد بينانج | NULL,food quality | food quality,restaurant,explicit | implicit
لا أستطيع أن أتخيل الموظفين أكثر ودية للعمل في مطعم.,الموظفين,service general,restaurant,explicit
لحسن الحظ أننا وفرنا مساحة لـ سمك السلمون المشوي، سمك البحر و البط المقرمش.,سمك السلمون المشوي | سمك البحر | البط المقرمش,food quality | food quality | food quality,restaurant,explicit | explicit | explicit
يقدم Dokebi لـ Williamsburg الضربة المزدوجة الصحيحة من الكلاسيكية الطعام الكوري و لمسات الاندماج مثل تاكو لحم الخنزير المقدد.,الطعام الكوري | لمسات الاندماج | تاكو لحم الخنزير المقدد,food quality | food quality | food quality,restaurant,explicit | explicit | explicit
إذا كنت تغامر بالخروج من جزيرة مانهاتن ولم تتمكن من العثور على مطعم إيطالي رائع، فقم بالقيادة إلى كورونا.,كورونا,restaurant general,restaurant,explicit
لقد شعرنا جميعا أن الأمر يستحق ذلك.,NULL,restaurant general,restaurant,implicit
Lucky Strike هو مكان رائع لتناول وجبة خفيفة.,Lucky Strike,restaurant general,restaurant,explicit
لقد قمت بزيارة كازيمير أكثر من 5 مرات وقد قضيت دائمًا وقتًا رائعًا هناك.,كازيمير,restaurant general,restaurant,explicit
ممتاز لقضاء أمسية رومانسية، أو أمسية ممتعة مع الأصدقاء ...,NULL | NULL,ambience general | restaurant miscellaneous,restaurant,implicit | implicit
ولكن أفضل جزء في LS هو جو الليل المتأخر، وهو خالي تمامًا من BTs.,جو الليل المتأخر,ambience general,restaurant,explicit
غرفة الطعام هادئة وأنيقة مع عدم وجود موسيقى للصراخ فوقها - ما مدى انتعاشها!,غرفة الطعام | غرفة الطعام,ambience general | ambience general,restaurant,explicit | explicit
هذا مكان جميل وهادئ مكان لتناول الطعام في الخارج.,مكان | مكان,ambience general | ambience general,restaurant,explicit | explicit
لا تنخدع بالحشود من الناس .,NULL,restaurant miscellaneous,restaurant,implicit
أما بالنسبة لتعليقي حول الطعام، فلم يتم تقديم أي اعتذار أو اعتراف.,NULL,service general,restaurant,implicit
الخدمة هي من الدرجة الأولى.,الخدمة,service general,restaurant,explicit
أوه، بالحديث عن الحمام، حمام الرجال كان مثير للاشمئزاز.,حمام الرجال,ambience general,restaurant,explicit
سأبدأ ببعض الإيجابيات: رائع ديكور، جيد خبز البيتا و حمص، و أخطبوط مشوي كان لذيذًا بالفعل.,ديكور | خبز البيتا | حمص | أخطبوط مشوي,ambience general | food quality | food quality | food quality,restaurant,explicit | explicit | explicit | explicit
من المستحيل تقريبًا الحصول على طاولة، لذلك إذا سنحت لك الفرصة للذهاب إلى هنا لتناول العشاء، فلا تفوتها.,NULL,restaurant general,restaurant,implicit
لقد كان لي القليل من الحرق ولكن لا يزال لذيذًا مع جبن الماعز وبانشيتا ( راديتشيو كان مريرًا نوعًا ما).,راديتشيو | NULL,food quality | food quality,restaurant,explicit | implicit
إذا كان بإمكاني إعطاء 0 نجوم، فسوف أفعل ذلك لهذا المكان مكان.,مكان,restaurant general,restaurant,explicit
مدهش !,NULL,food quality,restaurant,implicit
المضيفة وقحة إلى حد كونها مسيئة.,المضيفة | المضيفة,service general | service general,restaurant,explicit | explicit
الفتاة ذات الشعر المجعد فتاة (ترتدي نظارات مجنحة / Dame Edna) ستصرخ عليك إذا حاولت طلب مشروب.,فتاة,service general,restaurant,explicit
الفلفل، البصل، المخللات، الفلفل الحار، والجبن، وما إلى ذلك.,NULL,food style_options,restaurant,implicit
رائع الجو ويستحق كل شيء.,الجو | NULL,ambience general | restaurant general,restaurant,explicit | implicit
البيسون كان ممتازًا تمامًا مع ذلك.,البيسون,food quality,restaurant,explicit
الطعام عبارة عن ماسة خام - الطعام لذيذ ومصنوع في المنزل مع التوازن المثالي الأعشاب والطماطم.,الطعام | الأعشاب والطماطم,food quality | food quality,restaurant,explicit | explicit
إنه يضرب المكان في كل مرة,NULL,restaurant general,restaurant,implicit
الطعام كان جيدًا والمنظر لمدينة نيويورك على خط التزلج كان رائعًا حتى في يوم ممطر ضبابي مثل ذلك الذي ذهبت إليه.,الطعام | المنظر لمدينة نيويورك على خط التزلج,food quality | location general,restaurant,explicit | explicit
كانت حلوى كعكة الحمم البركانية رائعة وأوصي بها.,حلوى كعكة الحمم البركانية | حلوى كعكة الحمم البركانية,food quality | food quality,restaurant,explicit | explicit
الخدمة ودودة، ولم أواجه أي مشكلة أبدًا في الدخول والحصول على طاولة.,الخدمة,service general,restaurant,explicit
سأكون خارجًا مع الأصدقاء وفجأة أشعر بالجوع ولا أرغب إلا في شيء واحد ... البيتزا.,البيتزا,food quality,restaurant,explicit
كنت هنا قبل بضعة أسابيع وكانت تجربتنا هي الأسوأ خدمة العملاء في مطعم على الإطلاق.,خدمة العملاء,service general,restaurant,explicit
كان لفائف التونة الحارة جيدًا بشكل غير عادي وكان تمبورا الروبيان الصخري رائعًا ، مقبلات رائعة للمشاركة!,لفائف التونة الحارة | تمبورا الروبيان الصخري,food quality | food quality,restaurant,explicit | explicit
الموقع و الأجواء جيدان ولكن الطعام هو ما يعوض ذلك.,الموقع | الأجواء | الطعام,location general | ambience general | food quality,restaurant,explicit | explicit | explicit
لقد لاحظت أن هناك الكثير من الهنود يأكلون هناك، وهي علامة رائعة لـ مكان هندي!,مكان هندي,restaurant miscellaneous,restaurant,explicit
دائمًا ما يكون هناك حشد لطيف حشد، ولكن ليس صاخبًا أبدًا.,حشد | NULL,restaurant miscellaneous | ambience general,restaurant,explicit | implicit
نحن نحب المهر الوردي .,المهر الوردي,restaurant general,restaurant,explicit
ومع ذلك، انتهيت من طبقي، وعندها وجدت يرقة في صلصة الفطر في القاع.,صلصة الفطر,food quality,restaurant,explicit
بدأت بـ بيرة بومباي والتي كانت كبيرة بما يكفي لشخصين.,بيرة بومباي,drinks style_options,restaurant,explicit
المنظر مذهل و الطعام رائع.,المنظر | الطعام,location general | food quality,restaurant,explicit | explicit
ما يجعله يتألق حقًا هو الطعام، المتبل بقوة بالتوابل القبرصية، وكلها مصنوعة في المنزل (حتى لحم الجيروسكوب والنقانق)، ومصنوعة من مكونات ذات جودة أعلى بكثير  مما قد يتوقعه المرء بخلاف ذلك.,الطعام | لحم الجيروسكوب | النقانق | NULL,food quality | food quality | food quality | food quality,restaurant,explicit | explicit | explicit | implicit
ما أجمل المكان .,المكان,restaurant general,restaurant,explicit
وهو بالطبع ليس لحم كوبي الحقيقي بل لحم واغيو.,NULL,food quality,restaurant,implicit
حدد أيضًا ما إذا كنت تحب طعامك حارًا - فهو بلا طعم إذا كنت لا تحبه.,طعامك,food quality,restaurant,explicit
لقد تم تقديمها دافئة ولها جزء داخلي ناعم ورقيق.,NULL | NULL,food quality | food quality,restaurant,implicit | implicit
يمكن أن يكون svc وقحًا بعض الشيء في بعض الأحيان، خاصةً إذا كان لديك مجموعة كبيرة، ولكن بشكل عام فإن المطعم أمر لا بد منه!,svc | المطعم,service general | restaurant general,restaurant,explicit | explicit
لقد كانت لي تجربة عظيمة .,NULL,restaurant general,restaurant,implicit
ممممممممممممممم لذيذ جدا,NULL,food quality,restaurant,implicit
إنه سميك ورطب قليلاً.,NULL | NULL,food quality | food quality,restaurant,implicit | implicit
المرة الأولى كان السوشي رائعًا، وفي المرة الثانية كان بلا طعم إلى حد ما.,السوشي | السوشي,food quality | food quality,restaurant,explicit | explicit
الطراز الشانغهاي الأصيل ولا أستطيع أن أوصي بمكان أفضل من شنغهاي في نيويورك.,NULL,restaurant miscellaneous,restaurant,implicit
الطعام لذيذ، وفير، وبأسعار معقولة.,الطعام | الطعام | الطعام,food quality | food style_options | food prices,restaurant,explicit | explicit | explicit
لقد زرت 'ino لعدة سنوات والطعام لا يزال ممتازًا.,الطعام,food quality,restaurant,explicit
رائع مكان مثالي لعشاء رومانسي,مكان | مكان,ambience general | restaurant miscellaneous,restaurant,explicit | explicit
quacamole في باسيفيكو لذيذ، وكذلك الأجنحة مع تشيميتشوري.,quacamole | الأجنحة مع تشيميتشوري,food quality | food quality,restaurant,explicit | explicit
لطيفة وزخرفية .,NULL | NULL,ambience general | ambience general,restaurant,implicit | implicit
لقد وجدت أن الطعام كان رائعًا، وخاصةً طبق السلمون الذي تناولته.,الطعام | طبق السلمون,food quality | food quality,restaurant,explicit | explicit
لقد تناولت زوجتي جمبري مقلي وكان حجمهما ضخمًا وأحبتهما.,جمبري مقلي | جمبري مقلي,food style_options | food quality,restaurant,explicit | explicit
جرب لفائف خيار السوشي .,لفائف خيار السوشي,food quality,restaurant,explicit
مدهش الطعام .,الطعام,food quality,restaurant,explicit
لا أوصي .,NULL,restaurant general,restaurant,implicit
إنها حقا علامة على الاهتمام النادل.,النادل,service general,restaurant,explicit
لا أوصي به لتناول العشاء!,NULL,restaurant general,restaurant,implicit
تم تسليم البيتزا باردة و الجبن لم يذوب بالكامل!,البيتزا | الجبن,food quality | food quality,restaurant,explicit | explicit
آخر مرة مررت بها كانت تبدو فارغة تمامًا. هممم.,NULL,restaurant miscellaneous,restaurant,implicit
سأصاب بالرعب إذا كان موظفي يرفضون العملاء في وقت مبكر جدًا وبطريقة وقحة للغاية!,موظفي,service general,restaurant,explicit
دعونا نواجه الأمر ... في بعض الأحيان يكون هذا أمرًا جيدًا.,NULL,service general,restaurant,implicit
قام النادل بتوصيل طعامنا وهو يحمل في يده ما يبدو أنه كيس بلاستيكي مليء بالقمامة.,النادل,service general,restaurant,explicit
لا يمكنك أن تخطئ مع هذا المكان .,المكان,restaurant general,restaurant,explicit
سأعود إلى هنا مرة أخرى بقدر ما أستطيع.,NULL,restaurant general,restaurant,implicit
لقد دفعنا سعرًا ثابتًا ولم نحصل على شيء !!,NULL,service general,restaurant,implicit
لقد طلبنا طاجن دجاج، ولكن ما حصلنا عليه كان بضع قطع صغيرة من الدجاج، كلها لحم داكن وعلى العظم.,طاجن دجاج | طاجن دجاج,food quality | food style_options,restaurant,explicit | explicit
عندما وصلت هناك كان المكان مزدحما لكنهم تأكدوا من جلوسي بسرعة.,NULL,service general,restaurant,implicit
كان السوشي فظيعًا!,السوشي,food quality,restaurant,explicit
مرتفع الثمن قليلاً ولكنه يستحق ذلك!,NULL | NULL,restaurant prices | restaurant general,restaurant,implicit | implicit
الموظفين ليس هراء.,الموظفين,service general,restaurant,explicit
لا بأس,NULL,restaurant general,restaurant,implicit
جميع البيتزا رائعة والسعر أفضل!,البيتزا | NULL,food quality | restaurant prices,restaurant,explicit | implicit
لطيف مكان، لطيف طاقم عمل، ولكن لن أذهب إلى هناك مرة أخرى.,طاقم عمل | مكان | مكان,service general | ambience general | restaurant general,restaurant,explicit | explicit | explicit
كان الطبق المقبلات فاترًا وصغيرًا، وكان الطبق الحلوى غير ملهم.,المقبلات | المقبلات | الحلوى,food quality | food style_options | food quality,restaurant,explicit | explicit | explicit
لم تكن عائلتنا تتوقع أبدًا مثل هذا الترفيه المذهل في المطعم.,الترفيه,ambience general,restaurant,explicit
نودلز مع الروبيان والدجاج وعصير جوز الهند يجب تجربته!,نودلز مع الروبيان والدجاج وعصير جوز الهند,food quality,restaurant,explicit
لم يكن فطائر البصل الأخضر و الزلابية المقلية شيئًا خارجًا عن المألوف.,فطائر البصل الأخضر | الزلابية المقلية,food quality | food quality,restaurant,explicit | explicit
لقد أعجبني هذا حقًا المكان.,المكان,restaurant general,restaurant,explicit
لذيذ جدًا بيتزا!,بيتزا,food quality,restaurant,explicit
لم أشعر بخيبة أمل أبدًا في العين الحمراء.,العين الحمراء,restaurant general,restaurant,explicit
سأقوم بزيارة هذا المكان مرة أخرى بالتأكيد.,NULL,restaurant general,restaurant,implicit
لقد طلبت فيتيلو ألا مارسالا وأعجبتني كثيرًا.,فيتيلو ألا مارسالا,food quality,restaurant,explicit
سريع و ودود خدمة .,خدمة | خدمة,service general | service general,restaurant,explicit | explicit
بمجرد أن حصلنا أخيرًا على طاولة، على الرغم من الإشارة إلى أننا نريد قائمة طعام حسب الطلب، تم دفعنا إلى طاولة تم تحديد سعرها فقط!,NULL,service general,restaurant,implicit
تحذير: قد تجد صعوبة في تناول الطعام في المطاعم اليابانية الأخرى بعد زيارة ميزو!,ميزو,restaurant general,restaurant,explicit
ما أجمل المكان!,المكان,restaurant general,restaurant,explicit
مياجي هو أحد المطاعم المفضلة لدي في المدينة؛ حيث تبدو المراجعات السلبية التي تصف المكان وكأنها في مكان آخر.,مياجي,restaurant general,restaurant,explicit
بارد الجو، المدفأة في الخلف تضيف إليه الكثير، لكنه يحتاج إلى المزيد من الحرارة طوال الليل البارد.,الجو | المدفأة,ambience general | ambience general,restaurant,explicit | explicit
الجو ليس شيئًا خاصًا، لكنه يشبه مؤسسة السوشي في طوكيو.,الجو,ambience general,restaurant,explicit
التونة و البطاطس الواسابي ممتازان.,التونة | البطاطس الواسابي,food quality | food quality,restaurant,explicit | explicit
لم أواجه أي مشكلة مع الخدمة باستثناء الأرز المفقود مرة واحدة.,الخدمة,service general,restaurant,explicit
كنا قلقين من أننا قد نواجه مشكلة في الدخول، ولكن بطريقة ما تمكنا من الانتظار لفترة قصيرة انتظار.,انتظار,service general,restaurant,explicit
من الداخل ضيق بعض الشيء، ولكن هذا متوقع.,NULL,ambience general,restaurant,implicit
لقد فوجئت بسرور عندما وجدت هذه الجوهرة في هوبوكين.,NULL,restaurant general,restaurant,implicit
تم تقديم المقبلات التي طلبناها بسرعة - كان الطلب محار مقلي وبلح البحر لذيذًا ولكن الجزء صغير (ربما 3 من كل نوع).,محار مقلي وبلح البحر | محار مقلي وبلح البحر | NULL,food quality | food style_options | service general,restaurant,explicit | explicit | implicit
لا أستطيع الانتظار حتى يأتي الصيف، عندما يقدمون الخدمة في الخارج على ساحتهم العملاقة الفناء.,الفناء,ambience general,restaurant,explicit
استمروا في العمل الجيد يا شباب!,NULL,restaurant general,restaurant,implicit
التزم بأطباق الدجاج، اللحم البقري، ولحم الضأن.,الدجاج | اللحم البقري | لحم الضأن,food quality | food quality | food quality,restaurant,explicit | explicit | explicit
سعره مرتفع قليلاً لكنه يستحق ذلك بمجرد أن تأخذ قضمة منه.,NULL | NULL,food prices | food quality,restaurant,implicit | implicit
بشكل عام كان مكانًا رومانسيًا لطيفًا للغاية مكان.,مكان | مكان,restaurant general | ambience general,restaurant,explicit | explicit
بدلاً من تحضير طبق نباتي، قدم لي الشيف طبقًا من الخضار المطهوة على البخار (بدون صلصة أو توابل أو أي شكل أو عرض جمالي).,طبق نباتي,food style_options,restaurant,explicit
"جيد , سريع خدمة .",خدمة | خدمة,service general | service general,restaurant,explicit | explicit
خيبة أمل كبيرة في كل مكان.,NULL,restaurant general,restaurant,implicit
