sentence,aspect,category,domain,type
صفعة قوية في منتصف كل شيء,NULL,location general,hotel,implicit
فندق ممتع فندق أقمت فيه مؤخرًا أثناء حضور أنشطة في جامعة كاليفورنيا في لوس أنجلوس.,فندق,hotel general,hotel,explicit
هذا هو المكان للإقامة!,NULL,hotel general,hotel,implicit
ربما كنت موافقًا على هذا لو كنت أعرف ذلك، لكنني لم أر هذا في أي مكان عندما قمت بالحجز باستخدام موقع hotel.,hotel,hotel general,hotel,explicit
وتوجد شهادات على شبكة الإنترنت تؤكد هذا.,NULL,NULL,hotel,implicit
بعد قراءة التعليقات على موقع Tripadvisor، قررت أنا وصديقتي الذهاب إلى هذا الفندق.,الفندق,hotel general,hotel,explicit
لن نعود .,NULL,hotel general,hotel,implicit
لقد استمتعت حقًا بالموقع، الفندق رائع (لطيف اللوبي، أنيق الغرف، جيد خدمة الكونسيرج، إلخ).,الفندق | الفندق | اللوبي | الغرف | خدمة الكونسيرج,hotel general | location general | facilities general | rooms design_features | service general,hotel,explicit | explicit | explicit | explicit | explicit
على الرغم من أنهم قالوا أنه في اليوم التالي يمكننا تغيير الغرف، إلا أنهم غيروا رأيهم بعد أن قضينا 30 دقيقة في حزم جميع أغراضنا في الصباح، وهو أمر مزعج إلى حد ما.,NULL,service general,hotel,implicit
مدينة الجليد عار على الفندق,الفندق,hotel general,hotel,explicit
الغرفة كانت نظيفة للغاية، وكان السرير ضخمًا، وبوفيه الإفطار كان رائعًا ويلبي جميع الأذواق.,الغرفة | NULL | بوفيه الإفطار | NULL,rooms cleanliness | room_amenities design_features | food_drinks quality | food_drinks style_options,hotel,explicit | implicit | explicit | implicit
الإفطار كان رائعا.,الإفطار,food_drinks quality,hotel,explicit
سأذهب مرة أخرى,NULL,hotel general,hotel,implicit
لقد كانت إقامتنا رائعة.,NULL,hotel general,hotel,implicit
إقامة بأسعار مخفضة,NULL,hotel prices,hotel,implicit
هناك الكثير من الحنين والأجواء هنا.,NULL,NULL,hotel,implicit
الإفطار لطيف، ولكن ليس بسعر رخيص.,الإفطار,food_drinks quality,hotel,explicit
فندق ساحر وصغير فندق في موقع ممتاز مقابل البانثيون مباشرة.,فندق | فندق | فندق,hotel general | hotel design_features | location general,hotel,explicit | explicit | explicit
ممتاز الموقع، ممتاز الفندق، جميل الغرف، أقمنا في الفندق الأمامي الغرف، لا يوجد ضوضاء من شارع الجران فيا.,الموقع | الفندق | الغرف | الغرف,location general | hotel general | rooms general | rooms comfort,hotel,explicit | explicit | explicit | explicit
سأبقى هنا بالتأكيد مرة أخرى.,NULL,hotel miscellaneous,hotel,implicit
كان من المحزن جدًا أن أتركه!,NULL,hotel general,hotel,implicit
مكثت هناك مع العائلة وأيضًا لقضاء عطلة نهاية الأسبوع في لعبة الرجبي.,NULL,NULL,hotel,implicit
مفيد للغاية الموظفين ورائع الإفطار.,الموظفين | الإفطار,service general | food_drinks quality,hotel,explicit | explicit
ومع ذلك دعاني صديقي لقضاء عطلة نهاية الأسبوع بمناسبة عيد الحب في أمستردام.,NULL,NULL,hotel,implicit
نزهة إلى كل شيء قرأت المراجعات حول هذا الفندق بعد أن قمت بالحجز! ! !,الفندق,location general,hotel,explicit
غير متكلف على الإطلاق، مريح للغاية.,NULL,hotel comfort,hotel,implicit
تجربة جميلة ومريحة.,NULL,hotel general,hotel,implicit
كان الموظفين محترفين للغاية.,الموظفين,service general,hotel,explicit
هذا فندق رائع فندق .,فندق,hotel general,hotel,explicit
رائع غرفة ومكان لطيف ليقوله الجميع لقد قضينا ليلة واحدة فقط هنا - كنا في رحلة لمدة أسبوعين إلى الغرب - تمنينا أن نتمكن من البقاء لفترة أطول.,غرفة | NULL,rooms general | hotel general,hotel,explicit | implicit
لقد قضيت أسبوعًا هناك، وإذا كنت تبحث عن سكن بسعر معتدل في موقع ممتاز ، فإنني أوصيك بشدة بالإقامة هنا.,موقع | موقع | موقع,hotel prices | location general | hotel general,hotel,explicit | explicit | explicit
لقد كان به منطقة جلوس صغيرة، مع كرسيين وطاولة، لكن الأسرة كانت صلبة كالصخر (يجب أن تسترخي عليها برفق، حتى لا تكسر جزءًا من جسمك).,NULL | NULL,room_amenities design_features | facilities general,hotel,implicit | implicit
كانت هذه واحتنا. لقد أقمنا في هذا الفندق من 27/06 حتى 30/06 ووجدناه مثاليًا.,NULL,NULL,hotel,implicit
حميمي فندق مع رائع خدمة,فندق | خدمة,hotel general | service general,hotel,explicit | explicit
لقد أقمنا في فندق Silver Cloud قبل الرحلة البحرية.,Silver Cloud قبل الرحلة البحرية.,hotel general,hotel,explicit
موقع مثالي خاص، سأعود في أقرب وقت ممكن,NULL,NULL,hotel,implicit
لم أكن الوحيد الذي اشتكى أثناء زيارتنا.,NULL,NULL,hotel,implicit
الدرجة الأولى الفندق,الفندق,hotel general,hotel,explicit
فندق باريس في فلورنسا هو أكثر من مجرد فندق جميل ومميز! لقد حجزنا فندق باريس في فلورنسا من خلال وكالة السفر التي اقترحت علينا أنه فندق جميل ومميز للغاية: فندق باريس هو أكثر من مجرد فندق جميل ومميز! غرفة الإفطار فريدة من نوعها بلوحاتها الجدارية التي تعود إلى القرن السادس عشر وكذلك الجو في كل جزء من الفندق.,باريس | باريس | باريس | غرفة الإفطار,hotel general | hotel general | hotel general | facilities design_features,hotel,explicit | explicit | explicit | explicit
لقد قضينا وقتًا رائعًا في فندق Du Cadran.,فندق Du Cadran,hotel general,hotel,explicit
كانت الغرفة  جيدة، ولكن إذا كنت في نيويورك، فاخرج واستكشفها.,غرفة,rooms general,hotel,explicit
لقد كان الأمر محزنًا فقط لأنها كانت ليلة واحدة في نهاية إجازتنا!,NULL,NULL,hotel,implicit
الموقع الفندق رائع، قريب من محطة القطار والتسوق والكثير من المطاعم.,الموقع | الموقع,location general | location general,hotel,explicit | explicit
على الرغم من أنها ليست فخمة بشكل خاص، إلا أن فندق مور نظيف للغاية وكان الموظفون مفيدين للغاية.,فندق مور | الموظفون,hotel cleanliness | service general,hotel,explicit | explicit
بالتأكيد سأبقى هنا مرة أخرى.,NULL,hotel general,hotel,implicit
الكونسيرج وجميع الموظفين مفيدون للغاية، ومع ذلك وجدت تكلفة المشروبات مرتفعة بعض الشيء، كما كانت الإفطار.,الكونسيرج | الموظفين | المشروبات | الإفطار,service general | service general | food_drinks prices | food_drinks prices,hotel,explicit | explicit | explicit | explicit
جيد جداً فندق,فندق,hotel general,hotel,explicit
قائمة مختصرة: - بقع في كل مكان السجاد - شعر وأوساخ أخرى في كل مكان الحمام - لوح المكواة,السجاد | الحمام | الحمام |  لوح المكواة |  لوح المكواة | لوح المكواة | لوح المكواة,rooms cleanliness | rooms cleanliness | rooms cleanliness | room_amenities cleanliness | room_amenities cleanliness | room_amenities cleanliness | room_amenities cleanliness,hotel,explicit | explicit | explicit | explicit | explicit | explicit | explicit
لقد أقمنا في النهضة لمدة 4 ليالي خلال رحلتنا العائلية إلى الولايات المتحدة الأمريكية العام الماضي وكانت تجربة رائعة.,النهضة,hotel general,hotel,explicit
جيد جدًا,NULL,hotel general,hotel,implicit
بالطبع عند الخروج، قاموا برفع سعر الغرفة حتى بعد أن ذكّرتهم وأكدوا لي أنني سأحصل على السعر الأقل لكنهم فرضوا رسومًا أعلى على بطاقة الائتمان الخاصة بي.,NULL | NULL,hotel prices | service general,hotel,implicit | implicit
أنا سعيد جدًا لأنني فعلت ذلك، الموقع رائع!,الموقع,location general,hotel,explicit
سوف نبقى هناك مرة أخرى .,NULL,hotel miscellaneous,hotel,implicit
علاوة على ذلك، نظرًا لإطلالتك على الشارع والقناة، فمن المؤكد أنك ستحظى بليالي بلا نوم من جميع الحاضرين في الحفلات في ساحة Rembrandtplein القريبة.,NULL,rooms comfort,hotel,implicit
TV كان نموذج CRT قديمًا.,TV,room_amenities design_features,hotel,explicit
مذهل بارك بلازا وول ستريت برلين,بارك بلازا وول ستريت برلين,hotel general,hotel,explicit
موصى به,NULL,hotel general,hotel,implicit
سوف نبقى هنا بالتأكيد عندما نعود.,NULL,hotel general,hotel,implicit
كان البواب و حارس البوابة و طاقم التنظيف ودودين للغاية ومهتمين.,البواب | البواب | حارس البوابة | حارس البوابة | طاقم التنظيف | طاقم التنظيف,service general | location general | location general | location general | service general | service general,hotel,explicit | explicit | explicit | explicit | explicit | explicit
لقد كان أجمل من معظم الأماكن التي أقمت فيها في نيويورك - وكان الناس أكثر ودية بكثير.,NULL | NULL,hotel comfort | service general,hotel,implicit | implicit
اختيار جيد فندق لأي شخص يحب الجودة بسعر معقول.,فندق,hotel miscellaneous,hotel,explicit
الموظفين في هذا الفندق وحتى المدير غير كفؤين تمامًا، ابتعد عنه بالتأكيد!,الموظفين,service general,hotel,explicit
كانت الستائر المعتمة رائعة للنوم!,NULL,rooms comfort,hotel,implicit
يقع (الفندق 1) بجوار ساحة السد مباشرة، في منطقة هادئة.,الفندق,location general,hotel,explicit
ممتاز الفندق والمدينة عدت للتو من بكين، مكثت 7 ليالي في كراون بلازا، هذا ممتاز الفندق، جيد الموقع، نظيف للغاية الغرف، رائع الخدمة خاصة في بار الشمبانيا!,الفندق | الفندق | الموقع | الغرف | الخدمة,hotel general | hotel general | location general | service general | service general,hotel,explicit | explicit | explicit | explicit | explicit
جزيرة المتحف على مسافة قصيرة سيرًا على الأقدام؛ ووسائل النقل العام سهلة على بعد خطوات قليلة من الباب.,NULL,location general,hotel,implicit
قال إن أفضل ما يمكنه تقديمه هو وجبتي إفطار مجانيتين في مطعمهم، وهو ما يعادل تقريبًا قيمة لحم الخنزير المقدد البارد الرطب والبيض غير المطهي. بالنسبة لأي شخص يرغب في الإقامة في فندق لائق في المطار، اختر فندق هوليداي إن.,NULL,NULL,hotel,implicit
كان العيب الصغير الوحيد هو عدم وجود مطعم، ولكن هناك الكثير من المقاهي الجيدة في المنطقة.,NULL,NULL,hotel,implicit
ستيف ماكجاريت.,NULL,NULL,hotel,implicit
لم نكن نستطيع أن نطلب المزيد.,NULL,NULL,hotel,implicit
يستحق الثمن!,NULL,hotel prices,hotel,implicit
لقد تم الاهتمام بكل من طلباتنا على الفور.,طلباتنا,service general,hotel,explicit
كان كل شيء مثاليًا وتجاوز توقعاتنا.,NULL,hotel general,hotel,implicit
لقد أقامت عائلتي المكونة من أربعة أفراد، بما في ذلك صبيان في سن المراهقة، في بوسطن بارك بلازا لمدة 5 ليالٍ واستمتعنا حقًا بإقامتنا.,بوسطن بارك بلازا,hotel general,hotel,explicit
طازج غرف ! فندق يدل على الطريق .,غرف | فندق,rooms general | hotel general,hotel,explicit | explicit
أحببت الفندق .,الفندق,hotel general,hotel,explicit
حسنًا، هناك ضوضاء في الشارع ولكن من ناحية أخرى، أنت في وسط المدينة ويمكن سماع المصعد ولكن ليس بدرجة كافية لإزعاجك.,NULL | NULL,hotel comfort | hotel comfort,hotel,implicit | implicit
لن تشعر بخيبة الأمل إذا بقيت هنا!,NULL,hotel general,hotel,implicit
كانت الغرفة رائعة من السرير إلى الدش / الحمام المذهل.,غرفة | غرفة | غرفة,rooms general | rooms general | rooms general,hotel,explicit | explicit | explicit
يحتوي الفندق على طاقم عمل ودود ومحترف  في كل وظيفة مهمة للضيوف: الاستقبال، الإفطار والتنظيف.,طاقم عمل | طاقم عمل,service general | service general,hotel,explicit | explicit
لقد أقمنا هنا أنا وعائلتي، ولم يعجبني الفندق حقًا.,الفندق,hotel general,hotel,explicit
أقمنا هنا من 16 إلى 23 مايو.,NULL,NULL,hotel,implicit
الموقع رائع - على بعد مبنى واحد من التلفريك، وعلى بعد مبنيين من Union Square.,الموقع,location general,hotel,explicit
سأبقى في هذا (الفندق 1) مرة أخرى وأوصي به بالتأكيد.,الفندق,hotel miscellaneous,hotel,explicit
موظفو مكتب الاستقبال كانوا ودودين ومتعاونين وكذلك موظفو البار والمطعم.,موظفو البار والمطعم | موظفو مكتب الاستقبال | موظفو مكتب الاستقبال,service general | service general | service general,hotel,explicit | explicit | explicit
الموقع لا يقارن تقريبًا.,الموقع,location general,hotel,explicit
انتهى كل شيء بشكل جيد، ولكن خدمة العملاء كانت سيئة بشكل مذهل.,خدمة العملاء,service general,hotel,explicit
أخيرًا، كان الحجز في المستوى Regency Club يعني الحصول على غرفة في الطوابق الستة العليا بإطلالة على المحيط بالإضافة إلى بوفيه إفطار كل صباح بالإضافة إلى الكوكتيلات والوجبات الخفيفة (مثل أجنحة الدجاج ولحم الخنزير كالوا والروبيان) كل ليلة!,Regency Club,food_drinks style_options,hotel,explicit
الخدمة جميلة جدًا والمناظر مذهلة.,الخدمة | NULL,service general | rooms general,hotel,explicit | implicit
قيمة رائعة ومن الصعب أن نتخيل قيمة أفضل مقابل المال.,NULL | NULL,hotel prices | hotel prices,hotel,implicit | implicit
نحيف ومريح!,NULL,NULL,hotel,implicit
وجدت هذا الفندق أنيقًا للغاية ونظيفًا، مدعومًا بخدمة عملاء رائعة .,الفندق | الفندق | الفندق,hotel design_features | hotel cleanliness | service general,hotel,explicit | explicit | explicit
منزل في سيدني,NULL,NULL,hotel,implicit
لقد منحتنا شركة Universal كل ما نحتاجه لقضاء أسبوع كامل في مشاهدة المعالم السياحية في برشلونة:,NULL,NULL,hotel,implicit
كان من الرائع أن يكون لدينا حمام سباحة خاص بنا حمام سباحة.,حمام سباحة,facilities general,hotel,explicit
الفندق متعب قليلاً ولكنهم يعملون على ذلك,الفندق,hotel design_features,hotel,explicit
لقد استمتعت أنا وزوجتي بالإقامة في هذا الفندق الممتاز فندق وسوف نعود بالتأكيد للإقامة هناك مرة أخرى عندما نكون في لوس أنجلوس.,فندق | فندق | فندق,hotel general | hotel general | hotel general,hotel,explicit | explicit | explicit
على أساس المراجعات على هذا الموقع قمنا بحجز أليسيا ولم نشعر بخيبة أمل على الإطلاق.,أليسيا,hotel general,hotel,explicit
صفحة الويب الخاصة بإلغاء الفنادق غير مستجيبة ورقم الحجز الصادر عن الفندق الخاص بي يتكون من أرقام كثيرة بحيث لا يتناسب مع مربع الحوار.,الفنادق,hotel general,hotel,explicit
لقد أقمنا في الفندق الرائع Raddisson SAS Berlin خلال العام الجديد 04/05 وهو ببساطة أحد أفضل الفنادق التي أقمت فيها على الإطلاق! ! !,Raddisson SAS Berlin | الفنادق,hotel general | hotel general,hotel,explicit | explicit
عربة من الخارج إلى Fishermans Warf.,NULL,NULL,hotel,implicit
يقع هذا الفندق في موقع مثالي  وما هي أفضل طريقة للاستمتاع به من العودة للسباحة والساونا في نهاية يوم حافل.,موقع,location general,hotel,explicit
موقع الفندق رائع أيضًا,موقع,location general,hotel,explicit
كان الموقع، والغرف، ومنطقة المعيشة الخارجية على السطح مثالية لإقامة مريحة لا تُنسى في فلورنسا.,الموقع | الغرف | منطقة المعيشة الخارجية على السطح,location general | rooms general | facilities general,hotel,explicit | explicit | explicit
الشكوى الوحيدة التي يمكنني أن أفكر بها... كانت فهمي أن موقف السيارات كان متضمنًا، ولكن كان علينا أن ندفع 7 دولارات في الليلة بدلاً من ذلك.,NULL,NULL,hotel,implicit
جيد الموقع .,الموقع,location general,hotel,explicit
إذا كنت مسافرًا بغرض الترفيه، فهناك أماكن رائعة أخرى للإقامة بنفس مستوى الأسعار مع المزيد من الشخصية، ولكن بالنسبة للرحلات الطويلة لا يمكن التغلب عليها من حيث السعر والراحة.,NULL | NULL,hotel prices | hotel comfort,hotel,implicit | implicit
يقع الفندق في منطقة ناشئة في برلين، حيث يكون الناس في حالة تنقل على مدار الساعة طوال أيام الأسبوع - وهو رائع للحياة الليلية.,الفندق,location general,hotel,explicit
كانت الغرفة  صغيرة ولكنها أنيقة للغاية ونظيفة.,غرفة | غرفة | غرفة,rooms design_features | rooms design_features | rooms cleanliness,hotel,explicit | explicit | explicit
مع ذلك، كان الأمر يستحق الرحلة إلى المطعم فقط لالتقاط الصور.,المطعم,facilities general,hotel,explicit
أوصي بشدة بهذا الفندق !!,الفندق,hotel general,hotel,explicit
الغرف مظلمة قليلاً، ولكن بخلاف ذلك كانت الإقامة لطيفة.,الغرف | الغرف,rooms design_features | rooms general,hotel,explicit | explicit
يتمتع الفندق بموقع جيد جدًا  والمنطقة هادئة ومحترمة.,بموقع | بموقع | بموقع,location general | location general | location general,hotel,explicit | explicit | explicit
اللوبي والغرف جميلين جدًا,الغرف,rooms general,hotel,explicit
حسنًا، يمكنني أن أقول هذا عن فندق Grand Bahia Pricipe,NULL,NULL,hotel,implicit
الموظفين ودودون.,الموظفين,service general,hotel,explicit
لقد أخذت بارت من المطار وأوصي به بشدة بدلاً من ركوب سيارة أجرة بقيمة 40 دولارًا أو أكثر.,NULL,NULL,hotel,implicit
نحن ضيوف في (فندق 1) ، يجب أن يكون موقف السيارات مجانيًا ! ! !,فندق,facilities general,hotel,explicit
المنطقة المحيطة تخضع لكمية كبيرة من البناء والتجديد لذلك فهي صاخبة حاليًا ؛ أنا متأكد من أنها ستتحسن في السنوات القليلة القادمة.,NULL,hotel comfort,hotel,implicit
فندق صغير رائع فندق,فندق,hotel general,hotel,explicit
من خدمات الكونسيرج، وديكورات الغرف، وبياضات الأسرّة، ووسائل الراحة على مستوى النادي، وموقع/إطلالة سنترال بارك والفخامة الشاملة، فقد ذابت قلوبنا بكل سرور.,NULL,NULL,hotel,implicit
كان الموظفون  ودودين للغاية، وخاصة الموظفين الأصغر سناً؛ فقد اهتموا شخصيًا بإقامتنا وأجابوا على جميع أسئلتنا حول الثقافة والأماكن التي يمكن الذهاب إليها وما إلى ذلك.,الموظفون ,service general,hotel,explicit
رائع الفندق، ودود للغاية الموظفين، رائع الموقع في فلورنسا.,الفندق | الموظفين | الموقع,hotel general | service general | location general,hotel,explicit | explicit | explicit
سوف نعود بالتأكيد .,NULL,hotel general,hotel,implicit
كان الموظفين لطيفين ولكنهم صغار.,الموظفين | الموظفين,service general | service general,hotel,explicit | explicit
كنت قد أعطيته تقييمًا أعلى وأنا انتقائي جدًا بشأن الفندق الإقامة.,الفندق,hotel quality,hotel,explicit
الإفطار جيد - ولكن بالطبع في يوم من الأيام سوف ترغب في الذهاب إلى مقهى دوموند لتناول تلك الفطائر الرائعة.,الإفطار,food_drinks quality,hotel,explicit
الغرف ممتازة ومجهزة تجهيزا جيدا وحجم مناسب وفخامة خالصة.,الغرف | الغرف | الغرف | الغرف,rooms general | rooms general | rooms design_features | rooms general,hotel,explicit | explicit | explicit | explicit
رائع القيمة و الموقع لقد أقمت هنا عدة مرات وأحاول دائمًا الحجز إذا أمكن.,القيمة | الموقع,hotel prices | location general,hotel,explicit | explicit
سأعود للإقامة مرة أخرى في الصيف لأنه ليس بعيدًا عن فينواي وهناك الكثير مما يمكن رؤيته أثناء المشي حوله.,NULL,hotel general,hotel,implicit
من الودية الاستقبال إلى الممتازة البواب.. كانوا صبورين للغاية على الرغم من مطالبي العديدة! ! !,الاستقبال | البواب,service general | service general,hotel,explicit | explicit
الموقع جيد، يقع مباشرة في وايكيكي، بالقرب من حديقة حيوان هونولولو، والأسعار هي واحدة من أدنى الأسعار على الإنترنت، ولكنك لن تعرف حقًا كيف هو الحال حتى تقيم هنا.,NULL,NULL,hotel,implicit
سيتذكرك الموظفون والغرف تجعلك تشعر وكأنك في منزلك.,الموظفون,service general,hotel,explicit
أنيقة وبأسعار معقولة,NULL,hotel prices,hotel,implicit
حسنًا، لكن يقع الفندق في موقع مثالي للسياحة.,الفندق,location general,hotel,explicit
اطلب غرفة مطلة على الرامبلاس.,غرفة,rooms miscellaneous,hotel,explicit
لقد فتح الفندق موارده للغرباء في عطلات نهاية الأسبوع، لذا قضيت وقتك في انتظار الخدمة أو تجنب الأطفال في حمامات السباحة.,NULL,service general,hotel,implicit
تحصل على أكثر مما تدفع مقابله!,NULL,hotel prices,hotel,implicit
ما أجمل هذا المكان!,NULL,hotel general,hotel,implicit
لقد لاحظت أيضًا أن AppleVacations لم تعد تغطي هذا التقرير بعد الآن!!! بيل,NULL,NULL,hotel,implicit
مسموح بركن السيارات للدخول والخروج.,NULL,NULL,hotel,implicit
رائع الموقع .,الموقع,location general,hotel,explicit
أشعر أنهم لا يدفعون أجورًا زائدة لـ الموظفين . . . . . . . . . . .,الموظفين,service general,hotel,explicit
ممتاز فندق بيتيت، رائع الموقع!,فندق بيتيت | الموقع,hotel general | location general,hotel,explicit | explicit
الغرف متعبة قليلاً ولكنها نظيفة والسرير مريح بشكل مدهش.,NULL,NULL,hotel,implicit
كلب فندق، غير مخصص للناس الرائحة والبقع في الممرات وفي الغرف تخبرنا بكل شيء . . . . .,فندق | الممرات | الممرات | الغرف | الغرف,hotel general | hotel cleanliness | hotel cleanliness | rooms cleanliness | rooms cleanliness,hotel,explicit | explicit | explicit | explicit | explicit
لقد أفسدني أدولفوس.,NULL,NULL,hotel,implicit
الانطباع العام جيد باستثناء الحي الذي يعتبر خشنًا بعض الشيء، ولكن لا توجد مشاكل,NULL | الحي,hotel general | location general,hotel,implicit | explicit
الغرفة كانت نظيفة للغاية.,الغرفة,rooms cleanliness,hotel,explicit
رائع، رائع، رائع بالنسبة لرحلتنا الأولى إلى البندقية، وعطلة الذكرى السنوية وعيد الميلاد الخاصة، لا أستطيع أن أتخيل أي مكان يمكن أن يكون أفضل.,NULL,NULL,hotel,implicit
رائع فندق في منتصف مكان لا يوجد فيه شيء. لقد أقمت هنا لقضاء عطلة نهاية أسبوع طويلة وأعجبت كثيرًا بـ فندق وحديث وممتع وأحجام غرف رائعة على الرغم من أنه يحتوي على مركز مؤتمرات صغير,فندق | فندق | غرف | NULL,hotel general | hotel design_features | rooms design_features | facilities design_features,hotel,explicit | explicit | explicit | implicit
لقد حصلت على صفقة جيدة على الإنترنت، ولكن أتمنى لو كنت دفعت أكثر وذهبت إلى مكان آخر.,NULL | NULL,hotel prices | hotel general,hotel,implicit | implicit
أفضل فندق أقمنا فيه على الإطلاق هذا فندق رائع للغاية - موقع مثالي (10 دقائق سيرًا على الأقدام إلى شارع التسوق الرئيسي و15 - 20 دقيقة سيرًا على الأقدام إلى المدينة المحرمة / ميدان تيان آن من)؛ فعال للغاية ومفيد وودود موظفون يتحدثون الإنجليزية بشكل جيد؛ وغرف / مرافق ترفيهية ممتازة.,فندق | فندق | موظفون | موظفون | موظفون | موظفون | غرف | مرافق ترفيهية | فندق,hotel general | location general | service general | service general | service general | service general | rooms general | facilities general | location general,hotel,explicit | explicit | explicit | explicit | explicit | explicit | explicit | explicit | explicit
كان الموظفون متعاونين للغاية وكانت الغرفة رائعة.,NULL,NULL,hotel,implicit
لا يبدو أن هناك أي مشكلة.,NULL,NULL,hotel,implicit
لا يستحق المسبح أن يؤخذ في الاعتبار عند اختيار الفندق لأنه صغير، ولكن تراس السطح لطيف.,NULL | NULL,facilities design_features | facilities design_features,hotel,implicit | implicit
اذهب إلى الجبال الزرقاء في سيدني واستخدم Oz Trails للرحلة - رائعة.,NULL,NULL,hotel,implicit
أنا وزوجي سنعود في الصيف إلى نفس الفندق .,الفندق,hotel general,hotel,explicit
قل مرحباً إلى ليونارد بالنسبة لنا.,NULL,NULL,hotel,implicit
حصلنا على غرفة جيدة غرفة (كبيرة بما يكفي) ولكن بدون نافذة.,غرفة | غرفة,rooms design_features | rooms general,hotel,explicit | explicit
ونجد أستون بهافانا، الذي يقع في موقع مثالي في منطقة رئيسية في سيمينياك.,أستون بهافانا | NULL,hotel general | location general,hotel,explicit | implicit
فترة ما بعد الظهر الشاي رائعة، والمطعم جيد جدًا أيضًا.,المطعم | الشاي,food_drinks quality | food_drinks quality,hotel,explicit | explicit
عندما أقمنا هناك، قدموا لنا سعرًا خاصًا لعطلة نهاية الأسبوع بقيمة 85 يورو للشخص الواحد لمدة ثلاث ليالٍ بما في ذلك وجبة الإفطار، حيث وصلنا يوم الجمعة وغادرنا يوم الاثنين، وهو ما قدم قيمة جيدة مقابل المال.,NULL,NULL,hotel,implicit
إذا كان بإمكانه العثور على الأفضل,NULL,NULL,hotel,implicit
الموظفين كانوا ودودين وكان المكان نظيفًا وجيدًا,الموظفين,service general,hotel,explicit
بقيت ليلة واحدة فقط ولكن تم التعامل معي بأقصى درجات اللباقة والود من قبل الموظفين.,الموظفين | الموظفين,service general | service general,hotel,explicit | explicit
كان الموظفون ودودين ومتعاونين، ويقع الفندق في موقع رائع.,كان الموظفون  | كان الموظفون  | الفندق,service general | service general | location general,hotel,explicit | explicit | explicit
ليس ما كنت أتوقعه للأسف.,NULL,hotel general,hotel,implicit
ممتاز,NULL,hotel general,hotel,implicit
المناظر الطبيعية خصبة واستوائية، مثالية للتجول,NULL,NULL,hotel,implicit
تحيا بورتا,NULL,NULL,hotel,implicit
توازن جيد بين التكلفة / الموقع / الجودة,NULL | الموقع | NULL,hotel prices | location general | hotel quality,hotel,implicit | explicit | implicit
لقد قمت بالترقية إلى طابق الأعمال وكان لدي غرفة رائعة غرفة وإمكانية الوصول إلى الإنترنت اللاسلكي والطابعة.,غرفة,rooms quality,hotel,explicit
كانت غرفتي نظيفة للغاية (على الرغم مما كتبه بعض المراجعين، وبينما كان الحمام  الغرفة) صغيرًا، كان الدش نفسه  الغرفة) جيدًا، وكانت بياضات الحمام الفندق ذات جودة جيدة جدًا ومكواة وطاولة كي في الخزانة.,نظيفة للغاية (على الرغم مما كتبه بعض المراجعين | نظيفة للغاية (على الرغم مما كتبه بعض المراجعين | الدش | الفندق | NULL,rooms cleanliness | rooms design_features | room_amenities design_features | room_amenities quality | room_amenities design_features,hotel,explicit | explicit | explicit | explicit | implicit
كان الشاب الموظفين ودودًا للغاية ومفيدًا، مرة أخرى.,الموظفين | الموظفين,service general | service general,hotel,explicit | explicit
يستمتع عاملنا بـ حوض استحمام ساخن بعد يوم عمل شاق.,حوض استحمام ساخن,room_amenities general,hotel,explicit
لن يعتذروا أو يقدموا أي علاج لمخاوفك.,NULL,service general,hotel,implicit
كانت الغرف جميلة ونظيفة - لا يوجد شيء مذهل.,الغرف | الغرف | الغرف,rooms general | rooms cleanliness | rooms cleanliness,hotel,explicit | explicit | explicit
شامل كل شيء، يستحق دفع مبلغ إضافي مقابله، درجات كاملة وسنعود مرة أخرى العام القادم,NULL | NULL,hotel prices | hotel general,hotel,implicit | implicit
لقد شعرت بشعور رائع، كوني مسافرًا على متن طيران منخفض التكلفة، كنت أتطلع إلى مفهوم جديد للإقامة.,NULL,NULL,hotel,implicit
كان جميع الموظفين  رائعين وودودين للغاية.,الموظفين | الموظفين,service general | service general,hotel,explicit | explicit
بالنسبة لفندق المطار - شيراتون رائع!,شيراتون,hotel general,hotel,explicit
لقد استمتعنا حقًا بهذا الفندق.,الفندق,hotel general,hotel,explicit
يبدو الطابق السفلي مطعم الإفطار متوسطًا ومكلفًا، على الرغم من أن النادي الليلي يبدو مثيرًا للاهتمام.,مطعم الإفطار | مطعم الإفطار,food_drinks quality | food_drinks prices,hotel,explicit | explicit
جيد الفندق، جيد الموقع مكثت هنا لبضع ليالٍ في الطريق إلى سيدني في نوفمبر 04.,الفندق | الموقع,hotel general | location general,hotel,explicit | explicit
الموقع جيد الفندق نظيف للغاية الإفطار رائع، الغرف صغيرة بعض الشيء ولكن لم أدخلها أبدًا للنوم فقط.,الموقع | الإفطار | الغرف | الفندق,location general | food_drinks quality | rooms design_features | hotel cleanliness,hotel,explicit | explicit | explicit | explicit
تأكد من حجزك جيدًا.,NULL,NULL,hotel,implicit
هذا فندق جميل فندق - الكثير من الشخصية - أيضًا في مكان رائع - مباشرة على ساحة الاتحاد مع خدمة كابل بالخارج.,فندق | فندق,hotel general | location general,hotel,explicit | explicit
كن حذرًا، فالمكالمات المحلية التي يتم إجراؤها من خلال نظام الفندق غير مكلفة للغاية، ولكن يوجد على الهاتف الموجود في الغرفة تعليمات لإجراء مكالمات دولية باستخدام بطاقة الائتمان الخاصة بك.,NULL,NULL,hotel,implicit
