sentence,aspect,category,domain,type
لا أعلم إن كان لدي نموذج معيب أم ماذا، ولكن هناك خطأ ما يحدث في كل مرة أقوم فيها بتشغيل جهاز الكمبيوتر .,NULL | NULL,LAPTOP#QUALITY | LAPTOP#QUALITY,laptop,implicit | implicit
أستخدمه طوال اليوم والليل ولم أجد شيئًا لا يمكنه فعله.,NULL,LAPTOP#GENERAL,laptop,implicit
إن الاحتفاظ بـ برنامج msi أمر اختياري، وبعض هذه البرامج مفيدة مثل burnrecovery لعمل نسخة احتياطية لإصدار Windows الخاص بك في حالة حدوث أي شيء.,برنامج msi | burnrecovery,SOFTWARE#GENERAL | SOFTWARE#USABILITY,laptop,explicit | explicit
أولاً، لا يصبح مستوى الصوت الحجم مرتفعًا جدًا.,الحجم,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,laptop,explicit
بشكل عام أحب هذا الجهاز الجهاز، ومن المحتمل أن تكون جميع أجهزة الكمبيوتر الخاصة بي من نوع Chromebook في المستقبل.,الجهاز,LAPTOP#GENERAL,laptop,explicit
كما اتضح أن منافذ Thunderbolt ليست ذات فائدة.,منافذ Thunderbolt,PORTS#USABILITY,laptop,explicit
بشكل عام، يجب أن أذكر نفسي أن هذا الكمبيوتر المحمول سعره 600 دولار فقط، ومع مكاسب معينة سوف أفقد بعض الأشياء ما لم أكن على استعداد لإنفاقها خارج الميزانية.,الكمبيوتر المحمول,LAPTOP#PRICE,laptop,explicit
أستطيع أن أحمل كليهما في حقيبة ذات حجم معقول دون أن تؤذي كتفي.,NULL,LAPTOP#PORTABILITY,laptop,implicit
لا أريد القيام بأي كتابة مطولة عليه.,NULL,KEYBOARD#GENERAL,laptop,implicit
إنه أجمل كمبيوتر كروم امتلكته على الإطلاق.,كمبيوتر كروم,LAPTOP#GENERAL,laptop,explicit
مكبرات الصوت جيدة بشكل مدهش.,مكبرات الصوت,MULTIMEDIA_DEVICES#GENERAL,laptop,explicit
الآن هناك بكسلات على الشاشة لا تعمل، وهي تتضاعف.,الشاشة,DISPLAY#QUALITY,laptop,explicit
القياس الافتراضي 1536 × 864 يبدو ممتازًا وحادًا بالنسبة لي.,القياس الافتراضي | القياس الافتراضي,DISPLAY#OPERATION_PERFORMANCE | DISPLAY#OPERATION_PERFORMANCE,laptop,explicit | explicit
أيضًا الصوت جيد جدًا.,الصوت,MULTIMEDIA_DEVICES#GENERAL,laptop,explicit
أنا أشعر بخيبة أمل شديدة مع qc الضعيفة بوضوح من شركة سامسونج.,qc | qc,COMPANY#QUALITY | COMPANY#QUALITY,laptop,explicit | explicit
شاشة اللمس سريعة الاستجابة و لوحة المفاتيح ممتازة.,شاشة اللمس | لوحة المفاتيح,DISPLAY#OPERATION_PERFORMANCE | KEYBOARD#GENERAL,laptop,explicit | explicit
إن عدم الحاجة إلى التبديل من/إلى إصدار سطح المكتب من مواقع الويب أمر رائع.,مواقع الويب,SOFTWARE#DESIGN_FEATURES,laptop,explicit
إنه جهاز كمبيوتر محمول سريع جدًا.,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
ولكن دعني لا أوصي بذلك.,NULL,LAPTOP#GENERAL,laptop,implicit
إذا كنت تريد مشاهدة الأفلام أو الاستماع إلى الموسيقى، فقد لا يكون هذا الجهاز الجهاز مناسبًا لك.,الجهاز,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
تم تحديثه بتاريخ 13 مايو 2018 منذ شهرين تقريبًا، الشاحن لن يعمل.,الشاحن,POWER_SUPPLY#QUALITY,laptop,explicit
هذه قطعة من القمامة .,NULL,LAPTOP#GENERAL,laptop,implicit
المشكلة هي أنني حصلت على جهاز كمبيوتر محمول معيب  وهذا هو سبب المراجعة السلبية.,جهاز كمبيوتر محمول | جهاز كمبيوتر محمول,LAPTOP#QUALITY | LAPTOP#QUALITY,laptop,explicit | explicit
الجهاز سهل الاستخدام، وسريع، ويحتوي على كل ما يقوله المراجعون.,الجهاز | الجهاز,LAPTOP#USABILITY | LAPTOP#USABILITY,laptop,explicit | explicit
لوحة الماوس قد تكون غير مستقرة قليلاً إذا لم تكن متعمدًا باستخدام أصابعك، لذا نوصي باستخدام الماوس.,لوحة الماوس,HARDWARE#OPERATION_PERFORMANCE,laptop,explicit
(ليس مذهلاً الرسومات في تلك الإعدادات),الرسومات,GRAPHICS#OPERATION_PERFORMANCE,laptop,explicit
لقد استخدمته فقط في عملي المدرسي والجامعي والتصفح الخفيف.,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
ومع ذلك، بالمقارنة مع أجهزة Chromebook الأخرى ذات النمط القابل للطي، فإن الشاشة كافية بالنسبة لي للقيام بأكوادي.,الشاشة,DISPLAY#USABILITY,laptop,explicit
ما الهدف من تنزيل الألعاب والملفات وأي شيء آخر، عندما يتعطل بعد بضعة أسابيع ويفشل في التعافي!,NULL | NULL,LAPTOP#OPERATION_PERFORMANCE | LAPTOP#OPERATION_PERFORMANCE,laptop,implicit | implicit
منافذ USB - C لطيفة ووجدت أن البطارية الميتة تمامًا لوقت الشحن الكامل وقت الشحن كان حوالي ساعة.,منافذ USB - C | وقت الشحن,PORTS#GENERAL | POWER_SUPPLY#OPERATION_PERFORMANCE,laptop,explicit | explicit
لوحة المفاتيح مفتاح هش.,لوحة المفاتيح,KEYBOARD#QUALITY,laptop,explicit
الهيكل يمكن أن يكون أكثر دراسة و لوحة المفاتيح و لوحة التتبع متوسط جدًا وعدم وجود الإضاءة الخلفية هو عامل حاسم بالنسبة لي.,الهيكل | لوحة المفاتيح | لوحة التتبع | الإضاءة الخلفية,HARDWARE#GENERAL | KEYBOARD#DESIGN_FEATURES | KEYBOARD#DESIGN_FEATURES | KEYBOARD#DESIGN_FEATURES,laptop,explicit | explicit | explicit | explicit
من السهل جدًا الإعداد وخفيف الحمل.,الإعداد | NULL,LAPTOP#USABILITY | LAPTOP#PORTABILITY,laptop,explicit | implicit
هذا هو أول ماك بوك أشتريه على الإطلاق، أتمنى لو اشتريته في وقت أقرب.,ماك بوك,LAPTOP#GENERAL,laptop,explicit
أنا أحب هذا تمامًا أكثر من أي كمبيوتر / جهاز لوحي اشتريته في السنوات العشر الماضية، صدقني، لقد اشتريت الكثير منها على طول الطريق.,كمبيوتر | جهاز لوحي,LAPTOP#GENERAL | LAPTOP#GENERAL,laptop,explicit | explicit
يأتي مع قرص ثابت وهذا يجعل هذا كمبيوتر محمول بطيئًا جدًا,قرص ثابت | كمبيوتر محمول,HARD_DISC#OPERATION_PERFORMANCE | LAPTOP#OPERATION_PERFORMANCE,laptop,explicit | explicit
لقد حصلت على هذا من أجل حماتي وهي لا يمكن أن تكون أكثر سعادة بالطريقة التي يعمل بها.,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
راديو واي فاي يفقد الإشارة بشكل متكرر للغاية.,راديو واي فاي,PORTS#OPERATION_PERFORMANCE,laptop,explicit
إنه سريع وآمن وسهل الاستخدام (حتى بالنسبة لمهووس بالتكنولوجيا، من الجيد أن تعرف أن شيئًا ما سيعمل ببساطة).,NULL | NULL | NULL,LAPTOP#OPERATION_PERFORMANCE | LAPTOP#OPERATION_PERFORMANCE | LAPTOP#USABILITY,laptop,implicit | implicit | implicit
العيب الوحيد في هذا الكمبيوتر هو عمر البطارية الذي يستمر حوالي 3 ساعات قبل الحاجة إلى شحنه.,عمر البطارية,BATTERY#OPERATION_PERFORMANCE,laptop,explicit
8 جيجابايت كافية للقيام بمعظم الأنشطة اليومية، وأنا أستخدم nvidia geforce الآن لتشغيل ألعاب متطورة مثل destiny 2 وr6 وما إلى ذلك.,nvidia geforce,GRAPHICS#GENERAL,laptop,explicit
نظام التشغيل Chrome يشبه متصفح Chrome + التطبيقات التي تم رفع مستوىها.,نظام التشغيل Chrome,OS#OPERATION_PERFORMANCE,laptop,explicit
الشاشة هي ips .,الشاشة,DISPLAY#GENERAL,laptop,explicit
يمكنني توصيله بالكهرباء وإعادته إلى وضع السكون وسيبدأ في الشحن، ولكن إذا لم أوقظه فلن يبدأ في الشحن.,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
كانت تجربتي في الاستخدام مليئة بالتأخير والتوتر، على الرغم من أن استخدام شاشة اللمس للحظة واحدة يحل كل شيء.,شاشة اللمس,HARDWARE#OPERATION_PERFORMANCE,laptop,explicit
لوحة المفاتيح ذات الإضاءة الخلفية ممتعة في الاستخدام وشاشة اللمس 1920 × 1080 شاشة تعمل باللمس رائعة.,لوحة المفاتيح ذات الإضاءة الخلفية | شاشة تعمل باللمس,KEYBOARD#USABILITY | DISPLAY#GENERAL,laptop,explicit | explicit
تخطيط لوحة المفاتيح ليس الأفضل، لا أحب أن أضطر إلى الضغط على مفتاح الوظيفة لرفع أو خفض مستوى الصوت / السطوع على مفاتيح الأسهم.,تخطيط لوحة المفاتيح,KEYBOARD#DESIGN_FEATURES,laptop,explicit
أحد الأماكن التي أجد أنها مفقودة في ChromeOS هي إدارة الإعدادات.,ChromeOS,OS#DESIGN_FEATURES,laptop,explicit
على الرغم من علامات الحالة البسيطة، إلا أنني أستطيع أن أوصي بشدة بهذا Chromebook استنادًا إلى الميزات والتصميم والتشغيل.,Chromebook | Chromebook,LAPTOP#DESIGN_FEATURES | LAPTOP#OPERATION_PERFORMANCE,laptop,explicit | explicit
إنه رائع كمبيوتر محمول!,كمبيوتر محمول,LAPTOP#GENERAL,laptop,explicit
أنا عادةً أحب أجهزة Acer (لدي جهاز كمبيوتر محمول عادي) ولكن هذا الجهاز كان بمثابة كابوس.,الجهاز,LAPTOP#GENERAL,laptop,explicit
اعتقدت أنه كان سيئًا اتصال HDMI.,اتصال HDMI,PORTS#CONNECTIVITY,laptop,explicit
لوحة المفاتيح جيدة .,لوحة المفاتيح,KEYBOARD#GENERAL,laptop,explicit
أستخدمه في الغالب للعب بعض الألعاب، وتصفح الويب، وإدارة تقويمي/قوائم المهام، وقراءة الكتب الإلكترونية، وهذا النوع من الأشياء.,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
أكبر شاشة,شاشة,DISPLAY#GENERAL,laptop,explicit
الصوت هو .,الصوت,MULTIMEDIA_DEVICES#GENERAL,laptop,explicit
ملحوظة: لقد اشتريت منتجًا مجددًا / `` تالف `` طراز  من أمازون وهو في حالة خالية من العيوب تمامًا.,طراز,LAPTOP#GENERAL,laptop,explicit
لقد تلقيت هذا المنتج منذ حوالي ساعة أو نحو ذلك.,المنتج,LAPTOP#GENERAL,laptop,explicit
يمكنك أيضًا تشغيل الوقت النسخ الاحتياطي للجهاز أثناء وجود الكمبيوتر في وضع السكون الآن.,النسخ الاحتياطي للجهاز,SOFTWARE#USABILITY,laptop,explicit
أجد الصورة أكثر قابلية للمشاهدة من التلفاز الخاص بي.,NULL,DISPLAY#OPERATION_PERFORMANCE,laptop,implicit
تقع الشاشة قريبة جدًا من لوحة المفاتيح وسوف ينتهي بك الأمر بخدوش على الشاشة.,لوحة المفاتيح,KEYBOARD#DESIGN_FEATURES,laptop,explicit
هناك خطأ ما في البطارية .,البطارية,BATTERY#QUALITY,laptop,explicit
لقد أعجبني حقًا أن هذا Chromebook جاء مع مساحة 64 جيجابايت ولكنني حقًا لا أرى كيف يمكن لأي شخص أن يملأ ذلك إلا إذا اختار مزامنة Google Drive في وضع عدم الاتصال أو شيء من هذا القبيل.,Chromebook,LAPTOP#GENERAL,laptop,explicit
مكبرات الصوت ليست رائعة، ولكن اتصال البلوتوث بمكبر صوت خارجي هو المعيار هذه الأيام وهذه هي الطريقة التي نشاهد بها الأفلام.,اتصال البلوتوث,PORTS#CONNECTIVITY,laptop,explicit
- المراوح تعمل بشكل متكرر على الإصدار الأحدث.,المراوح,FANS&COOLING#GENERAL,laptop,explicit
- جديد بطاقة رسوميات راديون (أخيرًا!),بطاقة رسوميات راديون,GRAPHICS#GENERAL,laptop,explicit
أعتقد أن الكمبيوتر جيد جدًا بالنسبة للسعر الذي يطلبونه.,الكمبيوتر,LAPTOP#PRICE,laptop,explicit
أنا أتساءل في الواقع عما إذا كانت هناك مشكلة مع مكبرات الصوت، إنها سيئة للغاية.,مكبرات الصوت,MULTIMEDIA_DEVICES#GENERAL,laptop,explicit
- من خلال الجمع بين أدوات الإنتاجية المستندة إلى الويب وتطبيقات/خدمات التطوير، يمكن لهذا Chromebook توفير مجموعة واسعة من سيناريوهات الاستخدام القابلة للتطبيق دون إرهاق النظام بتطبيقات التثبيت محليًا.,Chromebook,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
دفتر الملاحظات لائق .,دفتر الملاحظات,LAPTOP#GENERAL,laptop,explicit
معالج Intel i3 يطير ببساطة.,معالج Intel i3,CPU#OPERATION_PERFORMANCE,laptop,explicit
مازلت أحب * الفكرة * التي من المفترض أن تكون عليها c302، لكن التنفيذ أصبح يبدو وكأنه فشل أكثر فأكثر.,c302 | c302,LAPTOP#GENERAL | LAPTOP#GENERAL,laptop,explicit | explicit
تحتوي النسخة 2015 على لوحة المفاتيح القديمة  مع مفاتيح يمكنك الكتابة عليها بالفعل دون خوف من الخطأ المطبعي في كل كلمة أخرى.,NULL,KEYBOARD#DESIGN_FEATURES,laptop,implicit
أنا أكثر من راضٍ عن هذا Chromebook، فهو مذهل بكل الطرق.,Chromebook | Chromebook,LAPTOP#GENERAL | LAPTOP#GENERAL,laptop,explicit | explicit
acer جمع حزمة قوية.,acer,COMPANY#QUALITY,laptop,explicit
أكبر شكوى، عدم وجود إضاءة خلفية على لوحة المفاتيح.,لوحة المفاتيح,KEYBOARD#DESIGN_FEATURES,laptop,explicit
شاشة اللمس انكسرت بعد أربعة أشهر من شرائها.,شاشة اللمس,DISPLAY#QUALITY,laptop,explicit
أيضًا عند تشغيله، حصلت على شاشة زرقاء.,NULL,OS#OPERATION_PERFORMANCE,laptop,implicit
السلبيات، ستحتاج البطارية إلى الشحن كل 6 ساعات تقريبًا حسب الاستخدام ومكبرات الصوت غير كافية.,البطارية | مكبرات الصوت,BATTERY#OPERATION_PERFORMANCE | MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,laptop,explicit | explicit
أنا راضٍ تمامًا عن عملية الشراء والتواصل مع البائع كان رائعًا.,NULL | البائع,LAPTOP#GENERAL | SUPPORT#GENERAL,laptop,implicit | explicit
الشاشة تبدو رائعة.,الشاشة | الشاشة,DISPLAY#DESIGN_FEATURES | DISPLAY#DESIGN_FEATURES,laptop,explicit | explicit
إذا اشتريت هذا الجهاز - فكن مستعدًا لكسره.,الجهاز,LAPTOP#GENERAL,laptop,explicit
اخترت هذا باعتباره شيئًا خفيفًا وسهل الحمل للعمل على مشاريع الترميز الشخصية أثناء ركوب الحافلة.,NULL | NULL,LAPTOP#PORTABILITY | LAPTOP#PORTABILITY,laptop,implicit | implicit
عمر البطارية جيد يصل إلى حوالي 10 ساعات.,عمر البطارية,BATTERY#OPERATION_PERFORMANCE,laptop,explicit
- لوحة المفاتيح ليست مضاءة من الخلف,لوحة المفاتيح,KEYBOARD#DESIGN_FEATURES,laptop,explicit
لقد أحبوهم وقالوا أنهم يعملون بشكل مثالي.,NULL | NULL,LAPTOP#GENERAL | LAPTOP#OPERATION_PERFORMANCE,laptop,implicit | implicit
أسافر به إلى الخارج، ويذهب معي إلى كل مكان أذهب إليه ويفعل كل ما أفعله - باستثناء أنني لم أعد أستطيع أداء مهام متعددة وإزعاج والدتي في مكالمات الفيديو!,NULL,LAPTOP#USABILITY,laptop,implicit
في البداية شعرت بغرابة بعض الشيء بشأن هذا لوحة التتبع.,لوحة التتبع,HARDWARE#GENERAL,laptop,explicit
لا أوصي بهذا المنتج .,المنتج,LAPTOP#GENERAL,laptop,explicit
لوحة المفاتيح لديها لمسة هادئة لطيفة.,لوحة المفاتيح | لوحة المفاتيح,KEYBOARD#OPERATION_PERFORMANCE | KEYBOARD#OPERATION_PERFORMANCE,laptop,explicit | explicit
لكن mac بدا وعمل بشكل رائع.,mac | mac,LAPTOP#DESIGN_FEATURES | LAPTOP#OPERATION_PERFORMANCE,laptop,explicit | explicit
أنا سعيد جدًا بهذا الشراء وخاصةً بالسعر.,NULL,LAPTOP#PRICE,laptop,implicit
بالنسبة لأي شخص يريد جهاز Chromebook صغير الحجم بصمة 1080 بكسل، فمن الصعب التغلب على هذا الجهاز.,بصمة 1080 بكسل,LAPTOP#GENERAL,laptop,explicit
المعالج سريع جدًا ومن المرجح أنه لن يكون مشكلة أبدًا لأي شيء يحتاجه مستخدم Chromebook العادي.,المعالج,CPU#OPERATION_PERFORMANCE,laptop,explicit
الشاشة 15 بوصة كبيرة وجميلة، وهذا سيجعل امتحاناتي أسرع بكثير.,NULL | NULL | NULL,DISPLAY#DESIGN_FEATURES | DISPLAY#DESIGN_FEATURES | DISPLAY#DESIGN_FEATURES,laptop,implicit | implicit | implicit
لقد امتلكته لمدة يوم واحد فقط وكان الإعداد سهلاً، وكانت جميع العناصر التي تم تسليمها موجودة، وسأقوم بالتحديث بمرور الوقت!,الإعداد,OS#USABILITY,laptop,explicit
الذي اشتريته لم يكن الأرخص ولكن من أجل راحة البال دفعته بكل سرور.,NULL,LAPTOP#GENERAL,laptop,implicit
إن عملية السحب والإفلات تعمل بشكل سيء وهو أمر مزعج للغاية.,NULL | NULL,OS#OPERATION_PERFORMANCE | OS#OPERATION_PERFORMANCE,laptop,implicit | implicit
هذا Chromebook لا يلبي هذه المتطلبات فحسب، بل إنه تجاوز توقعاتي.,Chromebook,LAPTOP#GENERAL,laptop,explicit
اتصلت الدعم الفني لشركة Acer ولكن لم ينجح شيء.,الدعم الفني لشركة Acer,SUPPORT#GENERAL,laptop,explicit
بشكل عام شراء جيد .,NULL,LAPTOP#GENERAL,laptop,implicit
كنت بحاجة ماسة إلى هذا المنتج للعمل وكان لدي خطط كبيرة لاستخدام ميزاته / تنوعه.,المنتج,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
لقد شعرت أنها ضعيفة، لكنها لائقة.,NULL | NULL,LAPTOP#DESIGN_FEATURES | LAPTOP#GENERAL,laptop,implicit | implicit
أنا أحب Airdrop واستقبال الرسائل على MBP الخاص بي (على الرغم من أنه يمكن أن يقلل من الإنتاجية إذا لم تكن حذرًا).,Airdrop | NULL,SOFTWARE#OPERATION_PERFORMANCE | SOFTWARE#GENERAL,laptop,explicit | implicit
إعداده أمر محرج لأنه Chrome .,Chrome,SOFTWARE#USABILITY,laptop,explicit
حسنًا، يجب أن أقول إنني معجب جدًا بكتابي الجديد Chrome Flipbook!,Chrome Flipbook,LAPTOP#GENERAL,laptop,explicit
هذا يعمل بشكل جيد لذلك.,NULL,LAPTOP#QUALITY,laptop,implicit
لكن للوهلة الأولى فقط، يبدو هذا الشيء عالي الجودة.,NULL,LAPTOP#QUALITY,laptop,implicit
لن يحتفظ بشحنه لأكثر من ساعة، يجب على ابني الاعتماد على هذه القطعة الرخيصة معدات في المقام الأول لتدوين الملاحظات وأداء الواجبات المدرسية.,معدات | معدات,POWER_SUPPLY#OPERATION_PERFORMANCE | LAPTOP#PRICE,laptop,explicit | explicit
لقد كنت سعيدًا جدًا لأن المشكلة سيتم حلها أخيرًا.,NULL,POWER_SUPPLY#GENERAL,laptop,implicit
يعتمد معظم حبي لهذا الجهاز الكمبيوتر المحمول على نظام التشغيل، ولكن بما أنك تحصل عليه مع كل جهاز Chromebook، فسأخبرك بما يعجبني وما لا يعجبني في الجهاز المادي الكمبيوتر المحمول فقط.,الكمبيوتر المحمول,OS#OPERATION_PERFORMANCE,laptop,explicit
أظن أن نظام جوجل غير المدروس هو المسؤول عن ذلك.,نظام جوجل غير المدروس,OS#GENERAL,laptop,explicit
خدمة العملاء صعبة.,خدمة العملاء,SUPPORT#OPERATION_PERFORMANCE,laptop,explicit
رائعة البطارية؛ تشحن بسرعة.,البطارية | البطارية,BATTERY#GENERAL | BATTERY#OPERATION_PERFORMANCE,laptop,explicit | explicit
يعمل بشكل جيد، ضعيف عمر البطارية.,NULL | عمر البطارية,LAPTOP#OPERATION_PERFORMANCE | BATTERY#QUALITY,laptop,implicit | explicit
إنه سريع في المعالجة، وسريع في تصفح الويب، وسريع في بدء التشغيل.,NULL | NULL | NULL,LAPTOP#OPERATION_PERFORMANCE | LAPTOP#OPERATION_PERFORMANCE | LAPTOP#OPERATION_PERFORMANCE,laptop,implicit | implicit | implicit
لا أستطيع استخدام iTunes وأشياء من هذا القبيل ولكن كل شيء على ما يرام ولا يزال رائعًا.,NULL | NULL,LAPTOP#GENERAL | LAPTOP#GENERAL,laptop,implicit | implicit
نظيف للغاية الكمبيوتر كل شيء يبدو جديدًا تمامًا!,الكمبيوتر,LAPTOP#DESIGN_FEATURES,laptop,explicit
12 أكتوبر 2017 - بدأت أواجه مشكلة في الحفاظ على الاتصال بـ wifi (خدمة Spectrum)، ولكن عادةً بعد عدة محاولات لإعادة إدخال كلمة المرور، يتم إعادة إنشاء الاتصال.,wifi,PORTS#QUALITY,laptop,explicit
تمكن الحاسوب من تشغيل برامج مثل matlab و maths و diamond وغيرها دون مشاكل.,الحاسوب,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
عمر البطارية رائع.,عمر البطارية,BATTERY#GENERAL,laptop,explicit
د) ماوس بلوتوث - في حين أن هذا الماوس يحتوي بلا شك على أحد أفضل لوحات التتبع في عالم Chromebook، إلا أنه لا يزال هناك أوقات تحتاج فيها فقط إلى دقة الماوس.,لوحات التتبع,HARDWARE#GENERAL,laptop,explicit
لوحة المفاتيح تبدو لطيفة أيضًا والإضاءة الخلفية رائعة.,لوحة المفاتيح | الإضاءة الخلفية,KEYBOARD#GENERAL | KEYBOARD#GENERAL,laptop,explicit | explicit
خدمة عملاء شركة ايسر هي الأسوأ على الإطلاق.,خدمة عملاء شركة ايسر,SUPPORT#QUALITY,laptop,explicit
لا أستطيع حقًا أن أقول ما يكفي عن هذا الجهاز الرائع الكمبيوتر المحمول.,الكمبيوتر المحمول,LAPTOP#GENERAL,laptop,explicit
مع ذلك، اشتريه بثقة، فهو منتج عالي الجودة في كل شيء، ويبدو ويشعر بهذه الطريقة.,NULL,LAPTOP#QUALITY,laptop,implicit
هذا رائع جهاز .,جهاز,LAPTOP#GENERAL,laptop,explicit
لا أطلب الكثير من الكمبيوتر المحمول لذلك أنا سعيد به.,الكمبيوتر المحمول,LAPTOP#GENERAL,laptop,explicit
5 رطل كمبيوتر محمول مع تسع ساعات عمر البطارية.,كمبيوتر محمول | عمر البطارية,LAPTOP#DESIGN_FEATURES | BATTERY#OPERATION_PERFORMANCE,laptop,explicit | explicit
خيبة أمل كبيرة في سيئة للغاية الدعم الفني .,الدعم الفني | الدعم الفني,SUPPORT#GENERAL | SUPPORT#GENERAL,laptop,explicit | explicit
جيد لوحة اللمس,لوحة اللمس,HARDWARE#GENERAL,laptop,explicit
عند قبول تحديث برنامج تشغيل الرسومات، تجمد الجهاز بأكمله الكمبيوتر المحمول.,الكمبيوتر المحمول,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
يعمل تطبيقات الأندرويد بقوة وجودة.,تطبيقات الأندرويد,SOFTWARE#OPERATION_PERFORMANCE,laptop,explicit
منخفضة جدًا بناء عالي الجودة ودعم عالي الجودة.,بناء عالي الجودة | دعم عالي الجودة,LAPTOP#QUALITY | SUPPORT#QUALITY,laptop,explicit | explicit
بالحديث عن asus flip نفسه - فهو رائع بكل الطرق!,asus flip,LAPTOP#GENERAL,laptop,explicit
يحتوي الكمبيوتر على معالج قوي وذاكرة كافية ذاكرة للتعامل مع أي شيء يلقيه عليه المستخدم العادي، باستثناء الرسومات - الألعاب الثقيلة.,ذاكرة,MEMORY#QUALITY,laptop,explicit
سلك الطاقة انكسر خلال الأسبوعين الأولين من الاستخدام.,سلك الطاقة,POWER_SUPPLY#QUALITY,laptop,explicit
على الرغم من أنني كنت منزعجًا في البداية بسبب حصولي على ليمونة، إلا أن أداء وحدة عاملة يفوق أي سلبيات بكثير.,NULL | وحدة عاملة,LAPTOP#GENERAL | LAPTOP#OPERATION_PERFORMANCE,laptop,implicit | explicit
شراء جيد جدًا .,NULL,LAPTOP#GENERAL,laptop,implicit
السرعة التي يتم بها الشحن و إعادة التشغيل مذهلة، و عمر البطارية طويل.,الشحن | إعادة التشغيل | عمر البطارية,POWER_SUPPLY#OPERATION_PERFORMANCE | OS#OPERATION_PERFORMANCE | BATTERY#OPERATION_PERFORMANCE,laptop,explicit | explicit | explicit
بشكل عام، إنه جهاز كمبيوتر محمول رائع ورخيص كمبيوتر محمول للألعاب حتى مع سلبياته، فأنا لست غير راضٍ عن المنتج.,كمبيوتر محمول للألعاب,LAPTOP#GENERAL,laptop,explicit
سعر رائع - أشتري دائمًا الضمان.,NULL | الضمان,LAPTOP#PRICE | WARRANTY#GENERAL,laptop,implicit | explicit
الكمبيوتر المحمول يبدو جميلاً والجيل الثامن من إنتل كور هو قوة أداء.,الكمبيوتر المحمول | الجيل الثامن من إنتل كور,LAPTOP#DESIGN_FEATURES | CPU#OPERATION_PERFORMANCE,laptop,explicit | explicit
8 + رطل، هذا أقل من 5 رطل مما يجعله لطيفًا وقابلًا للحمل.,NULL | NULL,LAPTOP#PORTABILITY | LAPTOP#PORTABILITY,laptop,implicit | implicit
الإصدار برنامج تشغيل Intel rst (للمحرك الهجين) قديم، ويسبب عمليات قفل نادرة للنظام.,برنامج تشغيل Intel rst,SOFTWARE#OPERATION_PERFORMANCE,laptop,explicit
أجهزة الكمبيوتر جيدة، ولكن المواد رديئة.,أجهزة الكمبيوتر | المواد,HARDWARE#GENERAL | LAPTOP#QUALITY,laptop,explicit | explicit
chromeos كان جيدًا على هذا الجهاز، لكنني لم أحب التدرج الذي كان عليه في الدقة العالية.,chromeos | chromeos,OS#OPERATION_PERFORMANCE | OS#OPERATION_PERFORMANCE,laptop,explicit | explicit
اشتريه للمدرسة، اشتريه للمنزل، اشتريه للأحفاد.,NULL,LAPTOP#GENERAL,laptop,implicit
أحب ماك بوك، جميل وأستخدمه يوميًا!,ماك بوك | ماك بوك,LAPTOP#GENERAL | LAPTOP#GENERAL,laptop,explicit | explicit
أستطيع أن أخبرك أنه بالنسبة لتصفح الويب، فإن عمر البطارية على قدم المساواة مع ما هو معلن عنه.,عمر البطارية,BATTERY#GENERAL,laptop,explicit
إنه يحتوي على سطح أملس زجاجي سطح يقاوم بصمات الأصابع واللزجة، وهو كبير جدًا، وله إحساس ثابت ولكن ليس أخرقًا للغاية.,سطح | سطح | سطح | سطح,DISPLAY#DESIGN_FEATURES | DISPLAY#DESIGN_FEATURES | DISPLAY#DESIGN_FEATURES | DISPLAY#DESIGN_FEATURES,laptop,explicit | explicit | explicit | explicit
يعمل rig بشكل أفضل من المعلن عنه.,rig,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
إنها عالية الصوت بما يكفي لملء غرفة صغيرة هادئة، ولكن هذا كل شيء.,NULL,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,laptop,implicit
لقد قمت بتحديث برامج تشغيل الصوت من realtek واختبرته باستخدام برامج تشغيل الصوت من razer around؛ وما زال الأمر لم يصلح المشكلة.,برامج تشغيل الصوت من realtek,SOFTWARE#GENERAL,laptop,explicit
إنه يعمل بشكل رائع!,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
لا أزال أحب الكمبيوتر المحمول، أنا فقط أشعر بخيبة أمل قليلاً بشأن هذا وأتمنى أن تكون هذه هي المشكلة الوحيدة التي أراها.,الكمبيوتر المحمول,LAPTOP#GENERAL,laptop,explicit
أولاً، من الصعب تشغيل أكثر من 10 علامات تبويب مفتوحة في أي وقت.,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
تحديثات جوجل سريعة جدًا.,تحديثات جوجل,SOFTWARE#OPERATION_PERFORMANCE,laptop,explicit
