sentence,aspect,category,domain,type
التسليم يستغرق ثلاثة أيام عمل ليصل والصندوق كان ختم الصندوق,التسليم | ختم الصندوق,Logistics#Speed | Logistics#Lost and Damaged,phone,explicit | explicit
المنتج تم استلامه بشكل جيد. الهاتف مغلف بشكل ممتاز طبقات سميكة لحمايته (شكرًا للبائع). تلقيت بعض هدايا مجانية من البائع أيضًا (على الرغم من أن أحدها يأتي متسخًا جدًا مما قد يجعله يدوم لفترة طويلة) ولكن على الرغم من ذلك، فأنا أقدر ذلك. شكرًا مرة أخرى,المنتج | هدايا مجانية | طبقات سميكة,Overall#Overall | Branding/Marketing#Promotional Giveaways | Product Packaging#Packaging Materials,phone,explicit | explicit | explicit
اشتريته لأمي وهو حقًا سهل الاستخدام,سهل الاستخدام,Ease of Use#Easy to Use,phone,explicit
أولاً وقبل كل شيء الكاميرا ذات جودة سيئة للغاية ولا يمكنك التصوير بزاوية واسعة، وهي ثقيلة و كبيرة بالنسبة لطول عمر البطارية فهي سريعة، جيدة الإشارة حتى في 5G، الأشعة تحت الحمراء الكاميرا جيدة جدًا، الصوت مقبول، ما زلت أفكر في إعادته بعد أسبوع واحد... مقابل 500 جنيه إسترليني يمكنك شراء huawei p30 pro (256) وهو أحد أفضل الكاميرا,الكاميرا | التصوير بزاوية واسعة | ثقيلة | كبيرة | الإشارة | infrared camera | الصوت | cameras | سريعة,Camera#General | Shooting Functions#General | Appearance Design#Weight | Appearance Design#Fuselage Size | Signal#Signal General | Camera#General | Audio/Sound#Tone quality | Camera#General | Performance#Running Speed,phone,explicit | explicit | explicit | explicit | explicit | explicit | explicit | explicit | explicit
دعم 5G Nahi Krta Hai أو هاتف 5G Le K Kya Karoge.. شبكة 5G H Jab Tak Aayega 5G Tab Tak ye Phone Purana Ho jayega.. نعم لا، هذا الهاتف قادر على تشغيل 4G فقط,NULL,NULL,phone,implicit
إنه رائع أحبه البطارية تدوم لفترة طويلة,البطارية تدوم لفترة طويلة | أحبه,Battery/Longevity#Standby Time | Overall#Overall,phone,explicit | explicit
تم استلام المنتج في عبوة جيدة وأنا سعيد بـ الطلب.,تم استلام المنتج | الطلب,Logistics#Lost and Damaged | Buyer Attitude#Shopping Experiences,phone,explicit | explicit
مرحبًا، شكرًا لك على رسالتك. يبلغ ارتفاع هاتف Apple iPhone 8 5.45 بوصة (138.4 مم) شكرًا فريق GoodBuyTech إنه أحد أصغر هواتف مجموعة Apple. كان هذا أحد الأسباب التي جعلتني أحصل على هذا الطراز على وجه الخصوص. ارتفاع: 14 سم، عرض: 6.8 سم يبلغ ارتفاع الهاتف 14 سم.,5.45 | ارتفاع: 14 سم | عرض: 6.8 سم | 14 سم,Appearance Design#Fuselage Size | Appearance Design#Fuselage Size | Appearance Design#Fuselage Size | Appearance Design#Fuselage Size,phone,explicit | explicit | explicit | explicit
"لإضافة لغة إلى هاتف Redmi، اضغط على زر + ""إضافة لغة"" لإضافة لغة جديدة، وستظهر قائمة باللغات المقترحة وأسفلها بقية اللغات. لإضافة لغة، اضغط على زر + ""إضافة لغة"" لإضافة لغة جديدة إلى هاتف Xiaomi، وستظهر قائمة باللغات المقترحة وأسفلها بقية اللغات.",NULL,NULL,phone,implicit
"لقد وجدت أن التعرف على الوجه على هذا الهاتف موثوق للغاية. ولكن إذا فشل ذلك، فإن التعرف على بصمات الأصابع مدمج في زر الطاقة الموجود على الجانب وهو رائع ويعمل في كل مرة. هناك العديد من التعديلات الممكنة التي أشعر أن هذا الهاتف سيكون جيدًا لاستخدامه من قبل الأشخاص الذين يعانون من ضعف البصر. يمكن أن تعمل العديد من الأوامر من مرفق ""مرحبًا يا Google"" المدمج. نعم، يحتوي على ماسح بصمات الأصابع على جانب الهاتف والتعرف على الوجه أيضًا نعم، يمكنك الاستخدام بدون بصمة الإصبع و التعرف على الوجه، كما يمكنك استخدام إعدادات إمكانية الوصول لجعله صالحًا للاستخدام من قبل ضعاف البصر آمل أن يساعدك هذا كل التوفيق يمكنك الاستخدام بدون بصمة الإصبع أو التعرف على الوجه، لست بحاجة إلى قفله على الإطلاق إذا اخترت عدم القيام بذلك. نعم. لا اعرف.","التعرف على الوجه | التعرف على بصمات الأصابع | التعرف على بصمات الأصابع | الأشخاص الذين يعانون من ضعف البصر | ""مرحبًا يا Google""",Security#Screen Unlock | Security#Screen Unlock | Security#Screen Unlock | Ease of Use#Audience Groups | Intelligent Assistant#Intelligent Assistant General,phone,explicit | explicit | explicit | explicit | explicit
وفر المال وضع جودة جيدة زجاج مقوى عليه. جودة البناء جيدة جدًا يمكنك البحث عن تأمين الهاتف المحمول على جوجل واختيار أي شخص. شركة باجاج أليانز هي الأفضل في تأمين الهاتف المحمول. مرحبًا راؤول، يُرجى التحقق من أمازون فيما يتعلق بعروض استبدال الشاشة. مع تحياتي، سامسونج الهند,المال | زجاج مقوى | جودة البناء,Price#Price | Product Accessories#Cell Phone Film | Product Quality#General,phone,explicit | explicit | explicit
تم استقبال المنتج بشكل جيد وبجودة ممتازة تم التوصية به بشدة (3: تم التوصية به,تم استقبال المنتج بشكل جيد وبجودة ممتازة (2: تم التوصية به بشدة (3: تم التوصية به | تم التوصية به بشدة (3: تم التوصية به | تم التوصية به,Logistics#Lost and Damaged | Product Quality#General | Buyer Attitude#Recommendable,phone,explicit | explicit | explicit
هذا الهاتف سهل الاستخدام للغاية. أجده مثاليًا لإرسال الرسائل النصية والمكالمات الهاتفية والإنترنت. يتمتع بعمر بطارية طويل .,عمر البطارية | سهل الاستخدام للغاية,Battery/Longevity#Battery Life | Ease of Use#Easy to Use,phone,explicit | explicit
ما الذي لا يعجبك! بحالة ممتازة (سعر جديد 1:2/. ضمان كامل.,2/3 new price,Price#Price,phone,explicit
لم أمتلك هاتفًا ذكيًا - حتى هذا الأسبوع. بعد بحث مكثف على مدار عدة أيام (أنا متقاعد!) اتخذت أخيرًا قرارًا بشراء هاتف ذكي Blackview 6300 من Amazon (amzservice). كنت قلقًا بعض الشيء عندما وصل الهاتف لأن الهاتف بدا كبيرًا بعض الشيء كبير الحجم وثقيل الوزن. ومع ذلك، بعد قضاء المزيد من الوقت في التعرف على الهاتف وما يمكنه فعله، أحببته كثيرًا. لا يمكنني أن أوصي بهذا الهاتف الذكي أو البائع أكثر من ذلك. وصل المنتج في أسرع وقت بعد الطلب وكان جيدًا معبأ.,معبأ | وصل المنتج | كبير الحجم | ثقيل الوزن | أن أوصي بهذا الهاتف الذكي,Product Packaging#General | Logistics#Speed | Appearance Design#Fuselage Size | Appearance Design#Weight | Buyer Attitude#Recommendable,phone,explicit | explicit | explicit | explicit | explicit
"يمكنك الحصول على هاتفك إصلاحه مجانًا خلال 12 شهرًا خلال فترة الضمان. ومع ذلك، تم شراء هاتفي المحمول قبل 13 شهرًا. يجب أن يعمل الهاتف المحمول لمدة 24 شهرًا على الأقل دون إصلاح. ""عزيزي العميل، لا يشمل الضمان الضرر المادي. يأتي هاتف Galaxy M31 مع ضمان الشركة المصنعة للجهاز لمدة عام واحد وضمان الشركة المصنعة للملحقات الموجودة في العلبة لمدة 6 أشهر بما في ذلك البطاريات من تاريخ الشراء. مع تحياتي، Samsung India"" ""عزيزي العميل، لا يشمل الضمان الضرر المادي. يأتي هاتف Galaxy M31 مع ضمان الشركة المصنعة للجهاز لمدة عام واحد وضمان الشركة المصنعة للملحقات الموجودة في العلبة لمدة 6 أشهر بما في ذلك البطاريات من تاريخ الشراء. مع تحياتي، Samsung India""",إصلاحه مجانًا خلال 12 شهرًا خلال فترة الضمان | ضمان الشركة المصنعة للجهاز لمدة عام واحد | ضمان الشركة المصنعة للملحقات الموجودة في العلبة لمدة 6 أشهر | ضمان الشركة المصنعة للجهاز لمدة عام واحد | ضمان الشركة المصنعة للملحقات الموجودة في العلبة لمدة 6 أشهر,After-sales Service#Exchange/Warranty/Return | After-sales Service#Exchange/Warranty/Return | After-sales Service#Exchange/Warranty/Return | After-sales Service#Exchange/Warranty/Return | After-sales Service#Exchange/Warranty/Return,phone,explicit | explicit | explicit | explicit | explicit
تم الطلب يوم السبت وتم الاستلام يوم الثلاثاء. تم التغليف بشكل صحيح لمنع أي ضرر للصندوق الخارجي، وأنا سعيد جدًا بهذا (2: الشراء.,تم التغليف بشكل صحيح لمنع أي ضرر للصندوق الخارجي، وأنا سعيد جدًا بهذا (2: الشراء | الشراء | تم الطلب يوم السبت وتم الاستلام يوم الثلاثاء,Product Packaging#General | Buyer Attitude#Shopping Experiences | Logistics#Speed,phone,explicit | explicit | explicit
هذه صور من الواقع ليست بالضبط كما توقعت، يوجد شقوق في شاشة الهاتف,شاشة الهاتف | صور من الواقع,Screen#General | Shooting Functions#General,phone,explicit | explicit
لا، هذا ليس صحيحًا صحيح مرحبًا أشميت، يُرجى التحقق من أمازون فيما يتعلق بالعروض الحالية. مع تحياتي، سامسونج الهند,صحيح,Product Quality#Genuine Product,phone,explicit
يبدو أصليًا، وسريعًا استجابة البائع وسريعًا التسليم أيضًا. شكرًا! أتمنى أن يدوم ويؤدي وظيفته جيدًا.,استجابة البائع | التسليم | يبدو أصليًا,Seller Service#Timeliness of Seller Service | Logistics#Speed | Product Quality#Genuine Product,phone,explicit | explicit | explicit
شكرًا لفريق Shopee لقد استلمت الطرد و الطرد بحالة جيدة جدًا ..,الطرد,Logistics#Lost and Damaged,phone,explicit
شاشة أموليد جيدة شاشة.. جيدة بطارية احتياطية وشاحن,شاشة | بطارية احتياطية | شاحن,Screen#General | Battery/Longevity#Battery Capacity | Product Accessories#Charger,phone,explicit | explicit | explicit
الهاتف جيد، ولكنهم يخدعون الناس كعرض للتبادل. عرضوا التبادل بهاتف قديم بسعر جيد السعر لكنهم لم يأخذوا الهاتف القديم، قائلين إن الهاتف القديم في حالة جيدة كأسباب سخيفة، ويتوقعون أن يكون الهاتف القديم مثل الهاتف الجديد.,الهاتف | السعر,Overall#Overall | Price#Price,phone,explicit | explicit
تم الطلب في 4/4 وتم الاستلام في 6/4. قدم البائع واقي شاشة وغطاء كهدية مجانية.,واقي شاشة,Product Accessories#Cell Phone Film,phone,explicit
تأكد من استخدام غطاء جيد وتجنب استخدام الهاتف المحمول أثناء الشحن إذا أمكن.,NULL,NULL,phone,implicit
يأتي مع محول USB-C إلى USB-C، لذا ستحتاج إلى محول جديد محول التيار الكهربائي يمكنك الحصول عليه من أمازون مقابل حوالي 10 جنيهات إسترلينية. يتم تسليم الهاتف بدون شاحن. أوصي بشراء شاحن سريع شاحن من أمازون اشتريته أيضًا. يأتي مع الكابل فقط، بدون محول حائط، لكنني حصلت على محول الحائط Beikell usc-c الخاص بي من أمازون، وهو رائع السعر ويعمل بشكل مثالي يأتي مع كابل ولكن ليس محول طاقة. نعم، يأتي مع كابل,يعمل | السعر | محول طاقة | شاحن | محول التيار الكهربائي,Overall#Overall | Price#Price | Product Accessories#Charger | Product Accessories#Charger | Product Accessories#Charger,phone,explicit | explicit | explicit | explicit | explicit
شراء جيد، مع ONEUI أصبح هناك الآن دعم dex. إنه يستحق ذلك,NULL,NULL,phone,implicit
مجموعة مختومة جديدة. إنها أكبر قليلاً من علامة التبويب A لعام 2019. لطيفة ملمس. تم تسليم المنتج في غضون 4 أيام، بما في ذلك عطلة نهاية الأسبوع.,جديدة | من علامة التبويب A لعام 2019 | ملمس | تم تسليم المنتج,Overall#Overall | Appearance Design#Fuselage Size | Appearance Design#Grip Feeling | Logistics#Speed,phone,explicit | explicit | explicit | explicit
كان هذا إرجاعًا من أحد العملاء قمت بشرائه. تعمل شبكة الجيل الخامس بشكل رائع مع هذا الجهاز. إنه حقًا مثل استخدام النطاق العريض فائق السرعة الخاص بي. لا توجد عقبات في الانتظار ولا شيء فقط الأحمال سريع جدًا حقًا. لا يوجد خطأ في الهاتف على الإطلاق. إنه رائع. واضح جدًا الشاشة. المكالمات واضح وصاخب أو هادئ. سريع الشحن. تحديث الصفحة هو السرعة القصوى. يعمل رائع بدون مشاكل في Call of Duty الذي يتطلب الكثير من الطاقة للتشغيل، ويتعامل هذا الهاتف مع كل ذلك دون مشكلة ظهر رائع على الهاتف يبدو وكأنه معكوس ولكنه يبدو قويًا جدًا. تنفد البطارية سريع بعض الشيء وهذا مجرد تصفح الإنترنت. يستحق المال,تنفد البطارية | يعمل | الشحن | المكالمات | الشاشة | الأحمال | رائع | يستحق المال,Battery/Longevity#Power Consumption Speed | Overall#Overall | Battery/Longevity#Charging Speed | Signal#Call Quality | Screen#General | Performance#Running Speed | Overall#Overall | Price#Value for Money,phone,explicit | explicit | explicit | explicit | explicit | explicit | explicit | explicit
هذا غطاء ممتاز جودة و قيمة مقابل المال !! أحبه ويحمي الهاتف جيدًا !!! شكرًا لك على تقديم مثل هذا منتج جيد أفضل من البائعين الآخرين,جودة | غطاء | غطاء | منتج | منتج | قيمة مقابل المال,Product Quality#General | Overall#Overall | Overall#Overall | Overall#Overall | Overall#Overall | Price#Value for Money,phone,explicit | explicit | explicit | explicit | explicit | explicit
معقول وقت التسليم. تم شراء ختم إضافي لجهاز iphone 7plus.,وقت التسليم,Logistics#Speed,phone,explicit
جميل جدًا جراب مقابل السعر، يناسب iPhone 6+ جيدًا. شكرًا لك !!!,جراب مقابل السعر,Price#Value for Money,phone,explicit
سريع التوصيل. لون الهاتف  أقرب إلى اللون الذهبي الوردي.,التوصيل | لون,Logistics#Speed | Appearance Design#Color,phone,explicit | explicit
تم استلام الهاتف بحالة ممتازة - بدون خدوش أو شقوق، والعلبة مغلقة جيدًا، ولا توجد عناصر مفقودة في العلبة. رد البائع سريع جدًا. التوصيل (تم الاستلام في غضون 3 أيام).,تم استلام الهاتف | رد البائع | التوصيل,Logistics#Lost and Damaged | Seller Service#Timeliness of Seller Service | Logistics#Speed,phone,explicit | explicit | explicit
لا يوجد في هذا الجهاز جيروسكوب بل يوجد به فقط مستشعر الدوران.,جيروسكوب | مستشعر الدوران,System#Application | System#Application,phone,explicit | explicit
تم استلامه بسرعة في صندوق بريدي. يبدو كما في الصور. لم أتمكن من الحصول عليه في التخفيضات السريعة ولكن العادي السعر لا يزال جيدًا السعر~~ شكرًا للبائع,السعر,Price#Price,phone,explicit
رائع هاتف، عمر البطارية مثير للإعجاب للغاية، حيث تدوم لفترة طويلة. كل شيء في هذا هاتف ممتاز 100%.,هاتف | عمر البطارية | عمر البطارية | 100%,Overall#Overall | Battery/Longevity#Battery Life | Battery/Longevity#Battery Life | Overall#Overall,phone,explicit | explicit | explicit | explicit
لم تكن الشاشة : تحتوي على True Tone وكانت الألوان : قديمة,الألوان | الشاشة,Appearance Design#Color | Screen#General,phone,explicit | explicit
معبأة بالفقاعات. أولًا التوصيل. هدايا مجانية. مجموعة إصدار أمريكي. تم اختبارها جيدة.. نأمل أن تدوم خلال فترة الضمان.. أول استجابة موصى بها البائع... شكرًا لك.,التوصيل | جيدة | موصى بها,Logistics#Speed | Overall#Overall | Buyer Attitude#Recommendable,phone,explicit | explicit | explicit
على خطى شركة أبل، لم تعد سامسونج تضع شاحن مدمج أو سماعات رأس في العلبة مع موديلاتها الجديدة. لقد قامت سامسونج الآن بنسخ شركة أبل، لا يوجد شاحن ولا سماعات رأس، ولا يوجد مكان لبطاقة SD... أخبار حزينة,شاحن مدمج | سماعات رأس | أخبار حزينة,Product Accessories#Charger | Product Accessories#Headphones | Overall#Overall,phone,explicit | explicit | explicit
هذا كافٍ لاحتياجاتي. إنه كافٍ بالنسبة لي. يعتمد الأمر على ما تريد فعله به.,كافٍ,Overall#Overall,phone,explicit
Bettery قوي، لا يدعم Pendrive أو USB,Bettery,Battery/Longevity#General,phone,explicit
مرحبًا، شكرًا لك على رسالتك. لسوء الحظ، يتم شحن أجهزتنا من مخزوننا، لذا لا يمكننا إعطاء كل جهاز رقم طراز من مجموعة iPhone 8. مع أطيب التحيات، فريق GoodBuyTech لا تشتري هذا الهاتف يستخدمون قطعة غيار رخيصة، وقد أجد طرقًا لإحضارها، فقد أحتاج إلى بطارية جديدة ومكبر صوت جديد وشاشة جديدة وكاميرا جديدة، هذا الهاتف مصنوع من قطع غيار رخيصة لا تشتري تحتاج إلى هاتف جديد، في غضون شهر، يرفضون إعطائي MQ6M2ZP/A المكرر,لا تشتري هذا الهاتف | مصنوع من قطع غيار رخيصة | لا تشتري,Buyer Attitude#Recommendable | Appearance Design#Workmanship and Texture | Buyer Attitude#Recommendable,phone,explicit | explicit | explicit
نحن نوصي بهذا الهاتف في مركز التعلم المجتمعي الخاص بنا.,نوصي بهذا الهاتف,Buyer Attitude#Recommendable,phone,explicit
أعداد كبيرة مثالية لزوجتي المسنة، فليب توب جيد جدًا وممتاز بالنسبة لـ السعر. عمر البطارية غير معروف حتى الآن.,عمر البطارية | السعر,Battery/Longevity#Battery Life | Price#Price,phone,explicit | explicit
طلبت بالأمس، واستلمته اليوم! سريع جدًا !!,توصيل,Logistics#Speed,phone,explicit
سريع التسليم، في غضون 3 أيام عمل. لقطة الشاشة غير ودية بعض الشيء بواسطة الضغط على زر الطاقة وزر خفض الصوت. لا يحتوي على خيار تمرير راحة اليد كما هو مذكور في موقع ويب آخر. عند تبديل حساب المستخدم، تصبح الشاشة فارغة تلقائيًا، وتحتاج إلى الضغط على زر الطاقة للاستيقاظ الشاشة.,التسليم | الضغط على زر الطاقة وزر خفض الصوت | الشاشة | خيار تمرير راحة اليد,Logistics#Speed | Key Design#General | Screen#General | System#UI Interface Aesthetics,phone,explicit | explicit | explicit | explicit
تم الشراء في 9 سبتمبر 2020 أثناء فترة التخفيضات السريعة وتم التسليم في 10 سبتمبر 2020.,NULL,NULL,phone,implicit
عندما اشتريت الهاتف لأول مرة كان يعمل بشكل جيد. بعد 3 أشهر، بدأ يتعطل وكان بطيئًا جدًا بشكل عام. ثم بدأت مشاكل البطارية في الظهور. لقد قمت بشحن البطارية بالكامل وفي اليوم الآخر عندما استيقظت كان مستوى البطارية منخفضًا بنسبة 30% - 50% دون استخدامه على الإطلاق أثناء الليل. الآن الهاتف يسخن كثيرًا حتى عندما لا أقوم بتشغيل العديد من التطبيقات. إنه أمر مقلق يسخن، لذلك يجب أن أقوم بإيقاف تشغيله لتبريده. بالأمس، أثناء الليل، ارتفعت البطارية من 90% إلى 1% دون استخدامه على الإطلاق وكان الهاتف مغلقًا في الصباح. أشعر بخيبة أمل كبيرة من هذا الهاتف وأرى أنه من الخطير جدًا حمله معي عندما يكون يسخن كثيرًا. لا أوصي به لأي شخص.,الهاتف | يسخن | البطارية | battery issues | يتعطل | لا أوصي به | يسخن كثيرًا,Overall#Overall | Performance#Heat Generation | Battery/Longevity#Battery Capacity | Battery/Longevity#General | Performance#General | Buyer Attitude#Recommendable | Performance#Heat Generation,phone,explicit | explicit | explicit | explicit | explicit | explicit | explicit
أواجه مشكلة أثناء استخدام التطبيقات الأمامية الكاميرا مثل واتس آب عندما أجري مكالمة فيديو مع شخص ما، لا يفتح الكاميرا أولاً وبعد بضع ثوانٍ لا يستجيب واتس آب؟ حتى عندما أفتح الكاميرا يحدث نفس الشيء مرارًا وتكرارًا إنه أمر مقزز للغاية؟ يرجى مساعدتي في حل هذه المشكلة,الكاميرا | واتس آب,Camera#General | System#Application,phone,explicit | explicit
يميل الرجال إلى التغيير. ومع ذلك، فإن المنتج جيد وصل وفي حالة جيدة ولديه غلاف فقاعي. ومع ذلك، فإن i & t سريع مخيب للآمال للغاية! لا تستخدم j & t سريع بعد الآن!,المنتج | وصل | سريع | Do not use j & t express anymore | غلاف فقاعي,Overall#Overall | Logistics#Lost and Damaged | Logistics#general | Buyer Attitude#Recommendable | Product Packaging#Packaging Materials,phone,explicit | explicit | explicit | explicit | explicit
هذا هو جهازي الثاني اشتريه على الرغم من أنه أصغر شاشة من جهازي الآخر إلا أنه لا يزال سهل الاستخدام ويعطي نتيجة رائعة,اشتريه | شاشة | سهل الاستخدام,Buyer Attitude#Loyalty | Screen#Size | Ease of Use#Easy to Use,phone,explicit | explicit | explicit
الطبقة الواقية سهلة التطبيق ولكن بعض الفقاعات على الحواف بقيت حتى بعد أسبوع واحد!,الطبقة الواقية,Product Accessories#Cell Phone Film,phone,explicit
سلسة وسهلة معاملة !!! البائع كان مفيدًا و ساعد في استفساراتي سريعًا! :),معاملة | البائع | ساعد في استفساراتي,Buyer Attitude#Shopping Experiences | Seller Service#Attitude | Seller Service#Timeliness of Seller Service,phone,explicit | explicit | explicit
"""مرحبًا رافيشاندرا، يأتي هاتف Galaxy M51 بنظام Android 10 وسيتم توفير تحديثات البرامج العادية لسلسلة M. آمل أن يكون هذا مفيدًا. مع تحياتي، Samsung India"" نعم",NULL,NULL,phone,implicit
لن أوصي بهذا الهاتف. واجهت مشكلات منذ اليوم الأول، وطلب مني العودة للنسخ الاحتياطي، وهو أمر مزعج للغاية، واضطررت إلى العودة إلى هاتفي Samsung j5 2016 الذي اشتريته من هنا على أمازون أيضًا بأقل من 150 جنيهًا إسترلينيًا. النسخ الاحتياطي هو كابوس، معظم التطبيقات غير متوافقة. مع Samsung، هناك العديد من الخيارات. قضيت 3 ساعات في محاولة معرفة أفضل طريقة للنسخ الاحتياطي عندما أحصل على هاتف جديد. سأشتري Samsung من هنا. Samsung أقوى تم تصنيعه في رأيي. سقط هاتفي القديم j5 عدة مرات ولا يزال يعمل. هواوي جديد ويظهر بالفعل عدم الموثوقية. التزم بهاتف Samsung أو iPhone,أوصي | معظم التطبيقات | سقط هاتفي القديم j5 عدة مرات | هواوي | تم تصنيعه,Buyer Attitude#Recommendable | System#Software Compatibility | Product Quality#Fall Protection | Overall#Overall | Product Quality#General,phone,explicit | explicit | explicit | explicit | explicit
Iqoo z3 هو هاتف ذكي يدعم شبكات الجيل الخامس وأفضل ميزاته هي السرعة الفائقة الشحن والكاميرا الرائعة,الكاميرا | الشحن,Camera#General | Battery/Longevity#Charging Speed,phone,explicit | explicit
بالكاد أستطيع سماع المكالمات ولكن بخلاف ذلك الهواتف جيدة,الهواتف,Overall#Overall,phone,explicit
تم استلام المنتج حسب الطلب. شكرًا للبائع وفريق التوصيل. 5 نجوم لكليهما. ????,NULL,NULL,phone,implicit
مرحبًا، لقد اشتريت هذا الهاتف لزوجتي التي تستخدم Google Chrome للبحث على الإنترنت وتستخدم أيضًا Google Maps للوصول إلى الأماكن بالسيارة وما إلى ذلك وهو يعمل بشكل جيد تمامًا. هذا هاتف رائع بسعره وأنا أوصي به بشدة أوصي به. خطأ، أستخدمه مع جميع تطبيقات Google ومتجر Playstore. ليس صحيح.,يعمل | بسعره | أوصي به | صحيح,Overall#Overall | Price#Value for Money | Buyer Attitude#Recommendable | Product Quality#Genuine Product,phone,explicit | explicit | explicit | explicit
سريع بائع متجاوب ويطلعني على آخر المستجدات بشأن التسليم. منتج أصلي جديد تمامًا هاتف!! أحبه!,هاتف | بائع متجاوب | أحبه,Overall#Overall | Seller Service#Timeliness of Seller Service | Overall#Overall,phone,explicit | explicit | explicit
جميل هههههههههههههههههههههههههههههههههههههههههههههههههههه,جميل,Overall#Overall,phone,explicit
شاشة IPS LCD، HDR10، 120 هرتز,NULL,NULL,phone,implicit
مرحبًا Bibek، كلا الجهازين جيدان من حيث السعر والميزات. آمل أن يكون هذا مفيدًا. مع تحياتي، Samsung India أحدهما يدعم 4G والآخر يدعم 5G. لذا، لا يمكن المقارنة مرحبًا Bibek، كلا الجهازين جيدان من حيث السعر والميزات. آمل أن يكون هذا مفيدًا. مع تحياتي، Samsung India,كلا الجهازين | كلا الجهازين,Overall#Overall | Overall#Overall,phone,explicit | explicit
تم استلام المنتج خلال بضعة أيام، سريع التسليم. المنتج جيد معبأ مع صنبور هش، شكرًا. يعمل جيد,التسليم | معبأ | يعمل,Logistics#Speed | Product Packaging#General | Overall#Overall,phone,explicit | explicit | explicit
لا، لا يدعم 4+ (تجميع 4G) عزيزي العميل، يدعم Galaxy M51 2G GSM، 3G WCDMA، 4G LTE FDD، 4G LTE TDD اتصال الشبكة. آمل أن يكون هذا مفيدًا. مع تحياتي، Samsung India,تجميع 4G | 2G GSM | 3G WCDMA | 4G LTE FDD | 4G LTE TDD اتصال الشبكة,Signal#Signal of Mobile Network | Signal#Signal of Mobile Network | Signal#Signal of Mobile Network | Signal#Signal of Mobile Network | Signal#Signal of Mobile Network,phone,explicit | explicit | explicit | explicit | explicit
لا يحتوي على قابس حربة عادي، عليك الحصول على محول يتم توصيله بالمكان الذي تشحن فيه. لا يوجد قابس لسماعات الأذن الهاتف ELLY الإجابة على سؤالك حول قابس سماعة الأذن، يمكنك استخدام وصلة الشحن التي أستخدمها، ولكن لا يوجد قابس سماعة أذن بفتحة دبوس، آمل أن يساعدك هذا. يوجد مدخل فقط للشاحن، ويمكن توصيل سماعات الرأس اللاسلكية الهاتف فقط عبر البلوتوث. لا يوجد كابل شحن فقط في العلبة لا لا يوجد. رائع الهاتف على الرغم من ذلك لا يمكنك الحصول على محول على الرغم من ذلك لا,الهاتف,Overall#Overall,phone,explicit
لا لا، فقط رقم هاتف 4G,رقم هاتف 4G,Signal#Signal of Mobile Network,phone,explicit
تم الاستلام اللون الوردي بدلاً من الأزرق، وهو ما قمت باختياره.,تم الاستلام,Seller Service#Shipping,phone,explicit
هذا هاتف جميل حقًا هاتف، به كل ما تحتاجه، سهل الاستخدام، وفعال للغاية,هاتف | هاتف | هاتف | سهل الاستخدام,Overall#Overall | Overall#Overall | Overall#Overall | Overall#Overall,phone,explicit | explicit | explicit | explicit
اطلب يوم الخميس واستلم يوم الاثنين.. جيد جدًا لطيف وكل شيء يعمل بشكل جيد.. جيد الجودة.. أوصي به بشدة أوصي به,لطيف | الجودة | أوصي به,Overall#Overall | Product Quality#General | Buyer Attitude#Recommendable,phone,explicit | explicit | explicit
استلام بحالة جيدة، سريع التسليم؟؟؟ سأجرب الميزة,استلام | التسليم,Logistics#Lost and Damaged | Logistics#Speed,phone,explicit | explicit
سريع التسليم و استلام العنصر في حالة جيدة.,استلام العنصر | التسليم,Logistics#Lost and Damaged | Logistics#Speed,phone,explicit | explicit
هذا الهاتف المحمول رائع، وسريع ورائع عمر البطارية والكاميرا رائع أيضًا. لن أشتري هاتف Samsung مرة أخرى هذا الهاتف يحتوي على الكثير من الميزات الجيدة وبسعر صغير أيضًا السعر.,الهاتف المحمول | عمر البطارية | الكاميرا | الهاتف | السعر | لن أشتري هاتف Samsung مرة أخرى,Overall#Overall | Battery/Longevity#Battery Life | Camera#General | Overall#Overall | Price#Price | Buyer Attitude#Repurchase and Churn Tendency,phone,explicit | explicit | explicit | explicit | explicit | explicit
جيد ومتجاوب البائع. طلبت بالأمس واستلمت المنتج اليوم. كانت خيبة الأمل الوحيدة التي واجهتها هي طلب اللون الأزرق ودفع ثمنه. ولكن البائع أبلغني أن اللون الأزرق غير صالح. أخذت اللون الفضي في النهاية. ولكن تم إعطائي مجانًا هدية كاسترداد للخدمة.,البائع | هدية,Seller Service#Timeliness of Seller Service | Branding/Marketing#Promotional Giveaways,phone,explicit | explicit
وصل في صندوق مغلق بشكل جميل بالإضافة إلى مغلف بفقاعات... لم يتم فتحه بعد,وصل | مغلف بفقاعات,Logistics#Lost and Damaged | Product Packaging#Packaging Materials,phone,explicit | explicit
نعم، لكن لا تشتري هذا الهاتف لأن شبكة 2G لن تعمل بعد بضعة أشهر لأن نطاقات 4G ستعمل فقط,لكن لا تشتري هذا الهاتف,Buyer Attitude#Recommendable,phone,explicit
وضوح الفيديو جيد جدًا، راضٍ عنه إنه فقط مذهل. جيد جدًا كاميرا,كاميرا | وضوح الفيديو | مذهل,Camera#General | Screen#Clarity | Overall#Overall,phone,explicit | explicit | explicit
