sentence,aspect,category,domain,type
‎أنا مبرمج محترف ذو خبرة مع دورات EPFL 'FP in Scala' و FRP تحت حزامي لذلك اعتقدت أنني أعرف ما يمكن توقعه ولكن هذا كان يستغرق وقتًا أطول بكثير مما كنت أعتقد.,NULL,NULL,coursera,implicit
‎المحاضراتوالتمارينرائعين.,المحاضرات | التمارين,presentation quality | assignments quality,coursera,explicit | explicit
‎تم شرح كل شيء بشكل مبسط ولكن مع قدر كبير من التفاصيل.,NULL,presentation comprehensiveness,coursera,implicit
‎وأيضاً، أنا مستمع أفضل.,NULL,NULL,coursera,implicit
‎لا يوجد أي بيان مجاني حول إنجاز الدورة، لذلك لن يعرف أحد أنك أكملتها.,NULL,NULL,coursera,implicit
‎ني هاو، لقد أحببت الدورة، محتوى الدورة جيد على الرغم من أن الأسبوع الأول الذي يتضمن النغمات كان صعبًا حيث كان من الصعب حفظها.,الدورة | الدورة | الدورة,course general | course comprehensiveness | course general,coursera,explicit | explicit | explicit
‎المدربالجودةمنخفضة،جودةإنتاجالمدربالفيديوهاتمنخفضة.,المدرب | الفيديوهات | المدرب,faculty value | presentation quality | presentation quality,coursera,explicit | explicit | explicit
‎بفضلك وبفضل فريقك (إن وجد)، أنا واثق تمامًا من إمكانية تصميم قواعد بيانات صغيرة الحجم واللعب بها.,NULL,faculty general,coursera,implicit
‎الاختبار مطلوب .,NULL,course general,coursera,implicit
‎لا أستطيع أن أوصي بهذا بما فيه الكفاية.,NULL,course general,coursera,implicit
‎وجدت أن مقياس التقييم على وجه الخصوص ركز بشكل كبير على عناصر واجهة المستخدم البسيطة ولم يركز بشكل كافٍ على التأكد من أن الكود جيد أو أن اللعبة تعمل.,مقياس التقييم,grades general,coursera,explicit
‎دكتور,NULL,NULL,coursera,implicit
"‎منالسهلمتابعتها،أمثلةرائعة،شرحواضح،جذابعروضتقديميةومهام،نصائحمنخبراء؛كلهذهالأشياءجعلتهذهالدورةواحدةمنالدوراتالتيلاأستطيع""تركها"".",NULL | NULL | عروض تقديمية | عروض تقديمية | مهام | خبراء,course comprehensiveness | material quality | presentation comprehensiveness | presentation quality | assignments quality | faculty relatability,coursera,implicit | implicit | explicit | explicit | explicit | explicit
‎الدورة جيدة جدًا.,NULL,NULL,coursera,implicit
‎هناكبعضالأشياءالتيقدتساعدفيتحسينالدورة:-بالنسبةلدورةمدتهاأربعةأسابيع،أشعرأنالمادةلمتكنكافية.,المادة,material quantity,coursera,explicit
‎قامتباربراأوكليوفريقهابعملجيدفيإعدادهذهورشةالعملالمذهلة.,قامت باربرا أوكلي وفريقها بعمل جيد في إعداد هذه  ورشة العمل | ورشة العمل,faculty general | course general,coursera,explicit | explicit
‎أود أن أقترح زيادة عدد المراجعات المطلوبة من كل طالب حتى لا تؤثر مراجعة واحدة غير صحيحة (بناءً على خطأ المستخدم) على درجاتك بشكل كبير.,NULL,grades general,coursera,implicit
"‎كانمنالممكنأنتكونمراجعةمدويةبخمسنجوم،لكنالبعض""المرشد""اعتقدأنهمنالضرورياختطافموضوعبواسطةطالبيسألعنضرورةوجودأكثرمن""فاصل""فيحلقةwhileلإلقاءمحاضرةحولمايشكلرمزًازائفًاومالايشكلذلكفيسؤالغيرمتعلقبالمهمة.",المرشد,faculty response,coursera,explicit
‎لكنني قمت بكل الواجبات المنزلية، ويجب عليك القيام بالواجبات المنزلية لفهم الموضوعات حقًا.,NULL,NULL,coursera,implicit
‎تم إنشاء كود التمارين لـ Eclipse ADT وأوقفت Google دعم Eclipse منذ فترة.,NULL,assignments quality,coursera,implicit
‎لقد حصلت على بعض الفوائد الرئيسية من الدورة وخاصة تقنية بومودورو التي أستخدمها.,الدورة,course general,coursera,explicit
‎يعد هذا مقدمة ممتازة للغة الصينية وقواعدها.,NULL,course general,coursera,implicit
‎وأود أيضًا أن أوصي به لأي شخص ترتبط مهنته المستقبلية بطريقة ما بالاقتصاد / المالية / المحاسبة لأن هذه مهارات أساسية.,NULL,course general,coursera,implicit
‎تم تصميم هيكل الدورة بعناية.,هيكل الدورة,course quality,coursera,explicit
‎معايير التقييم غريبة: يجب إعطاء الحد الأقصى من الدرجات للمهام التي يتم إجراؤها في الأماكن العامة، كما لو أن الأشياء التي يتم إجراؤها في القطاع الخاص ليست إبداعية؛ هناك طرق أفضل لجعل شخص ما يخرج من منطقة الراحة الخاصة به.,معايير التقييم,grades general,coursera,explicit
‎لقدوجدتأنالدورةكانتمربكةللغايةوأناللغةالمستخدمةفيالاختباراتوالامتحاناتلمتتطابقدائمًامعاللغةالمستخدمةفيالدروسممايجعلمنالصعبجدًافهمماهومطلوب.,الدورة | NULL | NULL | NULL,course comprehensiveness | assignments comprehensiveness | material comprehensiveness | course comprehensiveness,coursera,explicit | implicit | implicit | implicit
‎كانت الدورة ممتازة وكان جميع المعلمين ممتازين بشكل خاص,الدورة | المعلمين,course general | faculty general,coursera,explicit | explicit
‎للأسف، أصبح إعداد بيئة التطوير قديمًا.,بيئة التطوير,course general,coursera,explicit
‎أحبهذاالبرنامج.لقدطورنيأكثرفيكيفيةالتعاملمعموضوعأودورة.تحيةإلىالدكتورةباربراأوكلي.أنتمعلمةجيدة.,NULL | الدكتورة باربرا أوكلي | دورة,course quality | faculty general | course comprehensiveness,coursera,implicit | explicit | explicit
‎مدهشبالطبع!,بالطبع,course general,coursera,explicit
‎في نفس الوقت، أنا أعترف حقًا أن استخدام ما تعلمته هو الشيء الأكثر روعة في العالم.,NULL,NULL,coursera,implicit
‎مفيدة جدًا .. لقد أعطتني أساسيات العمليات اللوجستية.,NULL | NULL,course quality | course general,coursera,implicit | implicit
‎يساعد هذا حقًا في مقدمة لبعض المفاهيم الأساسية للإنترنت.,NULL,course general,coursera,implicit
‎لقد اعجبت بذلك .,NULL,NULL,coursera,implicit
‎لقد حاولت أن أفعل ذلك مرتين أخريين وأخيرًا كان لدي الوقت والصبر للقيام بذلك وأنا سعيد جدًا لأنني فعلت ذلك.,NULL,NULL,coursera,implicit
‎الشيءالوحيدالذيستتعلمهمنخلالالتجربةهوأنبعضالأشخاصيجبأنيظلوابعيدينعنالكتابةالمصححونالتلقائيونبقدرمايسمحلهمالكوكب.,المصححون التلقائيون,grades general,coursera,explicit
‎الأستاذيعرفعملهحقًا،ويقومبعملرائع.,الأستاذ | الأستاذ,faculty general | faculty general,coursera,explicit | explicit
‎كن مستعدًا لإجراء بعض الأبحاث!,NULL,NULL,coursera,implicit
‎بفضل Coursera.org، تمكنت من تحسين معرفتي وفهمي لإدارة المشاريع بنسبة 100%.,NULL,NULL,coursera,implicit
‎آمل أن تقوم المدارس بتدريس هذه المادة رسميًا في وقت ما في المستقبل.,NULL,course general,coursera,implicit
‎أنا أعمل حاليًا كمدير لتكنولوجيا المعلومات في شركة تصنيع أغذية.,NULL,NULL,coursera,implicit
‎لقد شرح كيف يعمل الدماغ عندما تحاول تعلم شيء ما بطريقة عملية وسهلة للغاية.,NULL | NULL,course comprehensiveness | presentation comprehensiveness,coursera,implicit | implicit
‎أقدرأنذلكيجعلنيعلىاطلاعبالدورةالتاليةدوراتولكننيوجدتأنوتيرةالتعلمبطيئةبعضالشيءمعاختباربسيطللغايةمهام.,مهام | دورات,assignments quality | course general,coursera,explicit | explicit
‎لقدأخذتهذهالدورةمرتين.,دورة,course general,coursera,explicit
‎كما أن المشروع النهائي الذي تمت مراجعته من قبل الأقران لم يتم شرحه بشكل جيد للغاية ويستخدم أدوات وطرق ليست حتى ضمن نطاق الوحدة.,NULL,presentation quality,coursera,implicit
‎أمثلة عظيمة .,NULL,course relatability,coursera,implicit
‎موضوعرائعوبعضالعروضالمقدمةجيدةجدًامقاطعفيديو.,NULL | مقاطع فيديو,course general | presentation quality,coursera,implicit | explicit
‎لقد أذهلني دائمًا وجهات نظرهم المتناقضة.,NULL,NULL,coursera,implicit
‎شاملالمحتوى.,المحتوى,course general,coursera,explicit
‎وخاصة لأنه مجاني !!,NULL,course general,coursera,implicit
‎شكرًا لك كورسيرا على توفير منحة دراسية لهذه الدورة.,دورة,course value,coursera,explicit
‎هناك بعض الدروس حول نطق اللغة الإنجليزية، والتي وجدتها مملة بعض الشيء لأنني متحدث أصلي، ولكنها لا تقلل من قيمة الفصل الدراسي بشكل عام.,NULL,presentation workload,coursera,implicit
‎تخصص رائع!,NULL,course general,coursera,implicit
‎دكتورتشانكمضحكللغايةويُعلمجيدًا.,دكتور تشانك | دكتور تشانك,faculty general | faculty comprehensiveness,coursera,explicit | explicit
‎بعضالموادتعتمدبشكلصارمعلىالصوت،لذلكإذالمتتمكنمنمتابعةتغييراتالوتر،فقدتضيع.,المواد,material quality,coursera,explicit
‎لقدعمقتالدورةحبيللموضوعوكانتمنصاتالتقييمصعبة،لكننيلمأشعرأنهامرهقة.,دورة | التقييم | التقييم,course general | assignments quality | assignments workload,coursera,explicit | explicit | explicit
‎يفتح ذهني على آفاق واسعة من طرق جديدة للتفكير والعيش.,NULL,NULL,coursera,implicit
‎كانتهذهواحدةمنالفصولالمفضلةجدًالديالفصولالدراسية.,الفصول الدراسية,course general,coursera,explicit
‎كانهذامقالاًمثيراًللتفكير،وغيضمنفيض،وملهماًوبسيطاًبالطبعومناسباًلأيشخصمهتمبالفنون.,بالطبع,course general,coursera,explicit
‎لقد أعجبتني التركيز على العمل الحقيقي في مجال التعلم الآلي مثل تقييم النماذج الإحصائية وتحسين جهد العمل الجماعي والوقت.,NULL,NULL,coursera,implicit
‎كل ما أحتاجه هو استخدامه بطريقة ما للحصول على وظيفة!,NULL,NULL,coursera,implicit
‎مفيد حقا .,NULL,course general,coursera,implicit
‎أنا أتطلع بشدة إلى أخذ المزيد من دوراتك، زاك وديفيد.,NULL,NULL,coursera,implicit
‎سوف تحتاج إلى الاعتماد على زملائك في الفصل إذا كنت عالقًا.,NULL,NULL,coursera,implicit
‎يوفر نظرة عامة رائعة.,NULL,course general,coursera,implicit
‎يجبأنيتمتعديلمقاطعالفيديولتشملالمزيدمنالتفاصيلحولالموضوعالمعروض.,مقاطع الفيديو,presentation relatability,coursera,explicit
‎أقدر المعرفة الواسعة والمفصلة.,NULL,course general,coursera,implicit
‎لقدكانتطريقةتقديمهملهذهالدورةالدورةونهجهمسهلاًومفهومًا.,الدورة,course comprehensiveness,coursera,explicit
‎بشكلعام،لقداستمتعتبـالمحتوىوالدورة,المحتوى | الدورة,course general | course general,coursera,explicit | explicit
‎شكرا جزيلا على هذه المساعدة الثمينة!,NULL,NULL,coursera,implicit
‎ليسلديشكفيأنالمعلمينهممحترفونممتازونفيهذاالمجال،بالإضافةإلىكونهممنالمتحمسينلتعلمالآلة.,المعلمين | المعلمين,faculty comprehensiveness | faculty comprehensiveness,coursera,explicit | explicit
‎كماهومذكورفيالملخص،هذهالدورةموجهةلأولئكالذينليسلديهمخبرةفيالبرمجة.,دورة,course general,coursera,explicit
‎لقد تغيرت خبرتي وأسلوبي في استخدام بايثون لتحليل البيانات.,NULL,NULL,coursera,implicit
‎جيفليكإنهأستاذعظيم.,جيف ليك,faculty general,coursera,explicit
‎لا أستطيع أن أوصي بهذه الدورة بما فيه الكفاية.,NULL,course general,coursera,implicit
‎ومنثم،أصبحتمقاطعالفيديوغيرواضحةوقديمة.,مقاطع الفيديو | مقاطع الفيديو,presentation comprehensiveness | presentation relatability,coursera,explicit | explicit
‎تدريس ممتاز .,NULL,faculty general,coursera,implicit
‎احبالمحاضرات.,المحاضرات,presentation quality,coursera,explicit
‎لقد حصلت على ما كنت أتوقعه في هذه الدورة.,الدورة,course value,coursera,explicit
‎كونيمبتدئًاحقيقيًابدونأيخلفيةفيالبرمجةأوعلومالبيانات،شعرتأنمهامالبرمجةكانتبعيدةجدًاعنتمارينSwirl(التيشعرتأنهاكانتمفيدةللغايةومناسبةللمبتدئين)والمحاضرات.,مهام البرمجة,assignments relatability,coursera,explicit
‎رائع حقا .,NULL,course general,coursera,implicit
‎الفئةهينظرةعامةلطيفةجدًاعلىالمقاييسبشكلعام.إنهاأوسعمنكونهاعميقة،وفيبعضالأحيانلمتكنمقاطعالفيديووالشروحاتهيالأسهلاستيعابًا.,الفئة | مقاطع الفيديو,course general | presentation comprehensiveness,coursera,explicit | explicit
‎الدورةحولخوارزميةالتعلمالآليأساسيةللغاية.,الدورة,course quality,coursera,explicit
‎الواجباتلاتكونكثيرةولاقليلة.,الواجبات,assignments quantity,coursera,explicit
‎هذامفيدجدًاالدورةالتدريبية،حيثتعززتمهاراتيبعدالخضوعلهذهالجلسات.,الدورة التدريبية | الدورة التدريبية,course general | course general,coursera,explicit | explicit
‎لا أريد أن أتعلم المزيد!,NULL,NULL,coursera,implicit
‎لقد قمت بتجربة دورة Python بجامعة رايس، وبعض أجزاء دورة Python من Codecademy!!,دورة,course general,coursera,explicit
‎.استمرعلىهذاالنحوالممتازبالطبع.,بالطبع,course general,coursera,explicit
‎أعتقد أنني سأكون قادرًا على تطبيق الأساليب التي تمت مناقشتها في الدورة على أساس يومي دون أن أقضي الكثير من الوقت في تعلمها لأنها عملية للغاية!,NULL | NULL,course relatability | course relatability,coursera,implicit | implicit
‎هذه الدورة تعلمك كيفية التعلم بفعالية وكفاءة، بطريقة مريحة وسهلة الفهم (حتى لو لم تكن لغتك الإنجليزية جيدة مثلي)، وقابلة للتطبيق في أي مجال.,الدورة,course comprehensiveness,coursera,explicit
‎لم أدرس أي دورات في علم الأعصاب حقًا، ويجب أن أقول إن هذا كان تحديًا كبيرًا مع دراستي بدوام كامل بالفعل، لكنني فعلت ذلك!,NULL,course workload,coursera,implicit
‎بالتأكيد سأعود إلى هذا الموضوع مرة أخرى.,NULL,course general,coursera,implicit
‎فرصة عظيمة للتطور الوظيفي.,NULL,course general,coursera,implicit
‎هناك عدد قليل جدًا من الأمثلة والتمارين العملية، ولكنها تغطي الأساسيات مثل: بناء الجملة، والدلالات، وما يجب الانتباه إليه أثناء إنشاء موقع الويب الخاص بك.,NULL | NULL,assignments quantity | assignments relatability,coursera,implicit | implicit
‎لقد أزال الكثير من الشكوك لدي وأشعر الآن أنني أتعلم AngularJS بالفعل.,NULL,course comprehensiveness,coursera,implicit
‎تهنئةللمنظمينوخاصةماياآدمز.,مايا آدمز,faculty general,coursera,explicit
‎كنت سأعطيه 5 نجوم، لكن في النهاية، شعرت أن الدروس أصبحت أقل دقة بعض الشيء.,NULL | NULL,course quality | course general,coursera,implicit | implicit
‎المحتوىجيد.,المحتوى,material quality,coursera,explicit
‎بعضالمحاضراتكانتصعبةالمتابعة.,المحاضرات,presentation comprehensiveness,coursera,explicit
‎الجزء الأخير يفتح العين .,NULL,course quality,coursera,implicit
‎إن الأدوات المقدمة لمراجعة المادة واختبار نفسك فعالة للغاية.,NULL,course quality,coursera,implicit
‎لقداستمتعتتمامًابالمشاركةفيهذهالدورة.,دورة,course general,coursera,explicit
‎ولكنهناكمجموعةمنالاختبارات،والتيتكونأحيانًابعيدةتمامًاعنالمحاضرةالمادةويجبعليكإجراءالكثيرمنالبحثللحصولعلىجميعالأسئلةالصحيحة.,الاختبارات | المادة,assignments relatability | material relatability,coursera,explicit | explicit
‎الدورةالمفضلةلديدورةعبرالإنترنتحتىالآن(لقدقمتبالتسجيلفيأكثرمن200دورةوأكملتأكثرمن50منها)!,دورة,course general,coursera,explicit
‎يقومالمدربأندرونجبشرحالمادةمنخلالمحاضراتسهلةالفهممقسمةحسبالموضوعفيتوقيتمثاليجلساتفيديومعفردياختباراتخلالكلمقطعفيديوتساعدكعلىقياسمدىفهمكواستيعابكللموضوعالذيتمتمناقشتهفيالدرس.,أندرو نج | جلسات فيديو | اختبارات,faculty comprehensiveness | presentation quality | assignments comprehensiveness,coursera,explicit | explicit | explicit
‎الاختباراتمربكةجدًاأيضًاوأحيانًاأشعربالإحباط.,الاختبارات | الاختبارات,assignments comprehensiveness | assignments quality,coursera,explicit | explicit
‎شكرًا,NULL,NULL,coursera,implicit
‎هذه دورة تمهيدية مجموعة من المفاهيم المتعلقة بالمدن المستدامة.,دورة تمهيدية,course general,coursera,explicit
‎أناأحبهذابالطبعكثيرًا.,بالطبع,course general,coursera,explicit
‎أو ربما لم تكن إجادتي للغة الإنجليزية كافية لإكمال الدورة دون ارتكاب العديد من الأخطاء.,NULL,NULL,coursera,implicit
‎كطالب علم نفس، اكتسبت فهمًا مهمًا لمسؤولياتي كطبيب نفسي مستقبلي.,NULL,NULL,coursera,implicit
‎لقدشاركتفيدراسةاستقصائيةأساسيةحولسلوكياتالصرفالصحيوالنظافةفيالمدارسفيالهندووجدتأنهذادورةوثيقالصلةبفهميلكيفيةأنالسلوكهونتيجةللمعاييرالتيتنشأبدورهامنالتوقعاتالتجريبيةوالمعيارية.,دورة,course comprehensiveness,coursera,explicit
‎ممتازدورةومتاحفيالوقتالمناسب.,دورة,course general,coursera,explicit
‎من الممكن قضاء المزيد من الوقت عليها، ولكن بدون المزيد من التعليقات المكثفة من محترفي المبيعات ذوي الخبرة، فقد لا يكون الأمر يستحق الاستثمار.,NULL,NULL,coursera,implicit
‎تأكدمنتخصيصوقتكافٍللقراءةوالمهامالرئيسيةالواجبات.,الواجبات,assignments workload,coursera,explicit
‎من المرجح أن تجعل أي معرفة مسبقة بالبرمجة غير مفيدة للطالب.,NULL,NULL,coursera,implicit
"‎""ج.""",NULL,NULL,coursera,implicit
‎أنا مدين لك بالكثير .,NULL,NULL,coursera,implicit
‎كانتهذهمقدمةممتازةدورةلعالمالتعلمالآلي.,دورة,course general,coursera,explicit
‎الموادرائعةوسهلةالفهم.,المواد | المواد,material quality | material comprehensiveness,coursera,explicit | explicit
‎لقدكانتهذهدورةجيدة.,دورة,course general,coursera,explicit
‎هذاماستحصلعليهمنخلالأخذهذهالدورة(تماقتباسهالأنهذههيالكلماتالمستخدمةلوصفنمطالتعليمالعامفيجامعتي).,دورة,course general,coursera,explicit
‎الأفضلدورةفيهذاالتخصص!,دورة,course general,coursera,explicit
‎لقد كان في متناول الجميع وكان لديه بعض الأمثلة الرائعة.,NULL | NULL,course general | course relatability,coursera,implicit | implicit
‎آملأنتستمتعبالدورةكماأفعل:),دورة,course general,coursera,explicit
‎في حين أننا جميعًا معرضون للعالم الرقمي من منظور المستهلك، فإن النظر إليه من وجهة نظر رجل الأعمال والمستثمرين يكمل الصورة في ذهني.,NULL,NULL,coursera,implicit
‎لم أجده مفيدًا حقًا. ربما كان الأمر مختلفًا بالطريقة التي توقعتها.,NULL,course general,coursera,implicit
‎استراتيجيات الإدارة، الصعوبات الشائعة، ...) .,NULL,NULL,coursera,implicit
‎شكرا لك على المشاركة .,NULL,NULL,coursera,implicit
"‎كان أفضل جزء هو منهجية التدريس العملي، وأضيف إلى ذلك عنصر ""ما هو الخطأ الذي ارتكبته"" - التعلم والتصحيح من خلال التحقق من صحة عمل المشاركين الآخرين.",NULL,faculty comprehensiveness,coursera,implicit
‎طريقة ممتازة لإعادة النظر / إعادة التفكير فيما يعنيه التعلم وأفضل طريقة للقيام بذلك.,NULL,course general,coursera,implicit
‎شكرا للمبدعين .,NULL,course general,coursera,implicit
‎لكننا ننفق الأموال حتى يعلمنا شخص ما هذه الأشياء.,NULL,course general,coursera,implicit
‎رائعبالطبع!,بالطبع,course general,coursera,explicit
‎هذا الدورة يوضح لي مدى سوء عاداتي الدراسية ويساعدني على تحسينها.,الدورة,course general,coursera,explicit
‎هذهدورةهيواحدةمنأكثردورةعمليةفيدورةرا.,دورة,course quality,coursera,explicit
‎شكرا لك غابرييل بول كيسيما كاراتو، أروشا، تنزانيا,NULL,NULL,coursera,implicit
‎ولكن هذا سيكون اقتراحي الوحيد للتحسين.,NULL,NULL,coursera,implicit
‎أحب أن الدورة صعبة حقًا - لم يتم تبسيطها بالنسبة لنا.,الدورة | الدورة,course general | course comprehensiveness,coursera,explicit | explicit
‎بشكل عام، هذه الدورة رائعة!,الدورة,course general,coursera,explicit
‎أفضلتدريسدورةعلىالإطلاق.,دورة,course general,coursera,explicit
‎رائععلىالانترنتدورة.,دورة,course general,coursera,explicit
‎رائعالمحتوى!.,المحتوى,material quality,coursera,explicit
‎هناك العديد من التقنيات التي يتم تدريسها للتركيز وكذلك أساليب التفكير الحدسي.,NULL,course comprehensiveness,coursera,implicit
‎نيكسانتوسأوربمايكونالأستاذسانتوسمدرسًامتحمسًاللغايةويشجعالطالبحقًاعلىالتفوقوالنجاح.,نيك سانتوس | نيك سانتوس,faculty general | faculty general,coursera,explicit | explicit
‎تجربة رائعة!,NULL,course general,coursera,implicit
"‎أوصي بشدة بهذا الدورة ليس فقط لتغذية الأطفال ولكن أيضًا للبالغين ""الصعبين"" والعنيدين.",الدورة,course general,coursera,explicit
‎لا يوجد لوجستي في المكان.,NULL,NULL,coursera,implicit
‎سأستمر في تعلم هذا الموضوع في المستقبل.,NULL,NULL,coursera,implicit
‎التمارينلاتزالمصممةبعنايةفائقة.,التمارين,assignments quality,coursera,explicit
‎مع أطيب التحيات والشكر الجزيل على هذه الفرصة.,NULL,NULL,coursera,implicit
‎لقد فعلت هذه الدورة بالضبط ما أعلنت عنه.,الدورة,course general,coursera,explicit
‎أنا ممتن لهذه الدورة التدريبية عبر الإنترنت وأنتظر أن تصبح الشهادة متاحة!,NULL,NULL,coursera,implicit
‎سأبقي نفسي مطلعًا على ما يحدث فيما يتعلق بتعلم كيفية التعلم.,NULL,NULL,coursera,implicit
‎كمايتمتوضيحالشكوكعلىمنتدىالمناقشةبانتظاموبأسرعوقتممكن.,منتدى المناقشة,faculty response,coursera,explicit
‎أحبجزءالفيديوالإضافيمنالدورة!,الدورة,course general,coursera,explicit
‎لقداستمتعتحقًابهذاالدورة.,الدورة,course general,coursera,explicit
‎سيكون التفاعل مع المتعلمين الآخرين مفيدًا جدًا في شكل مهمة جماعية.,NULL,faculty response,coursera,implicit
‎أحب أخذ الدورات التي يتحدث فيها المدرب بالسرعة المناسبة ويبقيك منخرطًا.,NULL,NULL,coursera,implicit
‎مقدمة أساسية لإطار عمل meteorJS.,NULL,course general,coursera,implicit
‎هذهالدورةالدورةتسيربخطىسريعةجدًاولاتتمتعبسحرجميعالدوراتالدورةالأخرىفيالتخصص.,الدورة | الدورة,course general | course general,coursera,explicit | explicit
‎أناأحببشكلخاصحماسالأستاذوشغفهلمساعدةالجميععلىتعلمالمعرفةالمتطورةفيمجالالتعلمالآلي.,الأستاذ | الأستاذ,faculty general | faculty response,coursera,explicit | explicit
‎شكرا لكل الجهود المبذولة .,NULL,NULL,coursera,implicit
‎شكرًاجزيلًالـالأستاذتشارلزعلىعقدالدورةومشاركةعملهبسخاءمعنا!,الأستاذ تشارلز,faculty general,coursera,explicit
‎سيكونلدىالمعلمينمزيدمنالوقتلشرحكلجزءفيالمحاضراتوبالتاليفإنالصعوبةستزدادبالتساويبينالأسابيع.,المحاضرات,presentation comprehensiveness,coursera,explicit
‎ومن ثم سيصبح المسار مثاليًا.,NULL,NULL,coursera,implicit
‎لم أنتهي منه حتى الآن، ولكن لا أستطيع الانتظار لإعطائه مراجعة 5 نجوم.,NULL,course quality,coursera,implicit
‎وسيكونمنالجميلجدًاأنيكونلديناشريحةملخصفينهايةالدورة.,شريحة ملخص,material quality,coursera,explicit
‎لدي خبرة في البرمجة على PHP باستخدام إطار الويب Laravel.,NULL,course general,coursera,implicit
‎على أية حال، فهو يستحق وقتي، وسوف أوصي به.,NULL | NULL,course value | course general,coursera,implicit | implicit
‎كانالمعلمضائعًابينتدريسRوتدريسالإحصائيات،لذلكفيالنهايةلميفعلأيًامنهما.,المعلم,faculty comprehensiveness,coursera,explicit
‎لقدوجدتبعضالتمارينأصعبقليلاًمنالمحتوىالمقدم،والدعمليسمثاليًابعد،ولكنيمكنللمرءأنيجدبعضالمساعدةالجيدةفيالمنتدياتإذاطلبهامسبقًا(فيحالتي،يجبأنأشكركثيرًازملائيبرايانوريتشارد...لقدكانامرشدينحقيقيين).,التمارين | NULL,assignments comprehensiveness | faculty response,coursera,explicit | implicit
‎شكرالك،كولين!,كولين,faculty general,coursera,explicit
‎أندرو هو معلم عظيم وكان من دواعي سروري الاستماع إلى تفسيراته.,NULL,faculty general,coursera,implicit
‎كانت هذه الدورة رائعة.,الدورة,course general,coursera,explicit
‎لقد كانوا جميعا جذابين للغاية.,NULL,faculty general,coursera,implicit
‎ومعذلك،مازلتأشعرأنالسعرمرتفعبعضالشيءمقارنةبالدوراتالمماثلةالأخرىالدوراتالتييمكنكالعثورعليهاعبرالإنترنت.,الدورات,course value,coursera,explicit
‎كان المحاضران ، على الرغم من عدم إتقانهم للغة الإنجليزية بشكل كبير، الأفضل وكانوا جددًا تمامًا فيما كانوا يدرسونه مما أسعدني كثيرًا.,المحاضران | المحاضران,faculty general | faculty comprehensiveness,coursera,explicit | explicit
‎السبب الوحيد لتفضيل هذه الدورة هو إذا كنت لا تحب حقًا فكرة استخدام MATLAB.,NULL,NULL,coursera,implicit
‎دورةرائعةدورةللبدءفيالبرمجةبشكلعاموالبرمجةبلغةبايثونبشكلخاص.,دورة,course general,coursera,explicit
‎بالإضافة إلى ذلك، لم أكن أعرف في بعض الأحيان ما إذا كانت ملاحظات الأخطاء المطبعية ذات صلة بالكود الذي كنت أستخدمه بالفعل، أو العروض السابقة من نفس الدورة.,NULL,NULL,coursera,implicit
‎برمجةRمنظمةبشكلجيددورةللهواةالأكاديميينمعبعضالمعرفةOOPقبل!,دورة,course quality,coursera,explicit
‎كانتموادالقراءةمثيرةللاهتمامحقًا.,مواد القراءة,material quality,coursera,explicit
‎شكرا على المجهود الرائع .,NULL,NULL,coursera,implicit
‎في المستقبل لن يكون لديك أي شيء لعرضه في سيرتك الذاتية.,NULL,course value,coursera,implicit
‎إن المنظور الجديد أو الرؤية الجديدة للتعلم مفيدة دائمًا، وهذه الدورة يمكن أن تفاجئك أو تغير الطريقة التي تتعلم بها تمامًا.,الدورة,course general,coursera,explicit
‎هتافللخيرأستاذ.,أستاذ,faculty general,coursera,explicit
‎أنا الكاتب ) .,NULL,NULL,coursera,implicit
‎قد يكون من الصعب العثور على بعض المعلومات، خاصة في قسم المناقشة.,NULL,faculty response,coursera,implicit
‎التسلسل، تسلسل المضادات الحيوية.,NULL,NULL,coursera,implicit
‎يعجبني كيف تقوم Coursera بإرسال رسائل بريد إلكتروني إليك لتذكيرك وتشجيعك وتحفيزك على إكمال الدورة.,NULL,NULL,coursera,implicit
‎أشكركم جميعًا على منحني تجارب جديدة.,NULL,course general,coursera,implicit
"‎بالإضافة إلى ذلك، لم يكن من الواضح تمامًا كيفية تكوين منظم PID من خلال النهج ""المنهجي"".",NULL,presentation comprehensiveness,coursera,implicit
‎لقد استمتعت أيضًا حقًا بالخرائط التفاعلية ونصائح التقنية.,NULL,course general,coursera,implicit
‎لقد شعرت أنني لم أتعلم أي شيء جديد، لكن مقاطع الأفلام سمحت لي برؤية الأفلام في ضوء جديد.,NULL,course comprehensiveness,coursera,implicit
‎لقدأضافالكتابالمدرسيوالمقررالدراسيالاختباراتالقصيرةقيمةكبيرةإلىالمقررالدراسي.,الكتاب المدرسي | الاختبارات القصيرة | المقرر الدراسي,material quality | assignments quality | course value,coursera,explicit | explicit | explicit
‎باعتباريمبتدئًاتمامًا،ليسفقطفيPython،بلفيالبرمجةأيضًا،وجدتأنهذهالدورةالدورةمفيدةللغاية.,الدورة,course general,coursera,explicit
‎ربما نظرة على امتياز منتج العمل، والتوثيق المحمي، ومبادئ الاكتشاف.,NULL,NULL,coursera,implicit
‎كانتهناكالعديدمنالمشاكلمعمجموعاتالمشاكل:غيرصحيحة،غيرواضحة،خارجنطاقالدورةالتدريبية،موضوعةفيترتيبخاطئللمحتوى.,الدورة التدريبية,presentation quality,coursera,explicit
